District,Season,Crop Name,Area,N,P,K,ph,Avg Temp,Min Temp,Max Temp,Avg Humidity,Min Relative Humidity,Max Relative Humidity,Rainfall,AP Ratio,Transplant,Growth,Harvest,Production,Crop_Label_22
Jashore,Kharif 1,Aus,41981,81.09,39.86,38.63,6.48,26.0,12.0,40,72.5,85,60,134.2247474747475,1.262070937,March,April to july,Aug,52983,rice
Jhallokati,Kharif 1,Aus,39679,81.55,49.52,39.05,6.67,26.0,12.0,40,72.5,85,60,175.42564102564103,1.070692306,March,April to july,Aug,42484,rice
Jhenaidah,Kharif 1,Aus,87423,76.63,45.71,40.89,6.58,26.0,12.0,40,72.5,85,60,134.2247474747475,1.223591046,March,April to july,Aug,106970,rice
Joypurhat,Kharif 1,Aus,1038,81.0,42.35,40.05,6.62,26.0,12.0,40,72.5,85,60,142.85416666666666,0.9441233141,March,April to july,Aug,980,rice
Khagrachari,Kharif 1,Aus,11154,81.29,49.04,38.45,6.49,26.0,12.0,40,72.5,85,60,204.11111111111111,1.009144701,March,April to july,Aug,11256,rice
Khulna,Kharif 1,Aus,9017,76.47,51.5,39.47,6.16,26.0,12.0,40,72.5,85,60,144.96843434343435,0.5480758567,March,April to july,Aug,4942,rice
Kishoreganj,Kharif 1,Aus,66014,88.83,47.19,40.06,6.39,26.0,12.0,40,72.5,85,60,181.08838383838383,1.050216621,March,April to july,Aug,69329,rice
Kurigram,Kharif 1,Aus,16357,82.16,50.3,34.78,6.63,26.0,12.0,40,72.5,85,60,179.6013888888889,0.8437977624,March,April to july,Aug,13802,rice
Kushtia,Kharif 1,Aus,67774,74.18,52.18,40.97,6.42,26.0,12.0,40,72.5,85,60,129.44444444444446,1.167424086,March,April to july,Aug,79121,rice
Lakshmipur,Kharif 1,Aus,80238,83.04,51.33,37.53,6.53,26.0,12.0,40,72.5,85,60,185.7563131313132,0.8856152945,March,April to july,Aug,71060,rice
Lalmonirhat,Kharif 1,Aus,27851,75.22,52.26,37.11,6.37,26.0,12.0,40,72.5,85,60,179.6013888888889,1.01267459,March,April to july,Aug,28204,rice
Madaripur,Kharif 1,Aus,4854,83.66,49.7,35.83,6.23,26.0,12.0,40,72.5,85,60,160.41666666666666,0.6847960445,March,April to july,Aug,3324,rice
Magura,Kharif 1,Aus,14520,85.44,47.8,35.58,6.41,26.0,12.0,40,72.5,85,60,134.2247474747475,0.8349173554,March,April to july,Aug,12123,rice
Manikganj,Kharif 1,Aus,8158,75.96,43.01,36.63,6.49,26.0,12.0,40,72.5,85,60,169.94262295081967,0.8540083354,March,April to july,Aug,6967,rice
Meherpur,Kharif 1,Aus,51464,84.51,46.88,38.17,6.3,26.0,12.0,40,72.5,85,60,129.44444444444446,1.24450101,March,April to july,Aug,64047,rice
Moulvibazar,Kharif 1,Aus,129959,81.87,45.17,44.54,6.38,26.0,12.0,40,72.5,85,60,333.72557471264366,1.211181988,March,April to july,Aug,157404,rice
Munshiganj,Kharif 1,Aus,447,83.83,53.78,38.61,6.25,26.0,12.0,40,72.5,85,60,169.94262295081967,0.8970917226,March,April to july,Aug,401,rice
Mymensingh,Kharif 1,Aus,58364,88.98,47.08,40.3,6.65,26.0,12.0,40,72.5,85,60,181.08838383838383,0.9350627099,March,April to july,Aug,54574,rice
Naogaon,Kharif 1,Aus,158927,78.71,47.93,40.83,6.37,26.0,12.0,40,72.5,85,60,124.92,1.077677173,March,April to july,Aug,171272,rice
Narail,Kharif 1,Aus,22828,76.28,49.15,40.18,6.71,26.0,12.0,40,72.5,85,60,134.2247474747475,0.8399334151,March,April to july,Aug,19174,rice
Narayanganj,Kharif 1,Aus,6054,75.63,47.7,39.68,6.72,26.0,12.0,40,72.5,85,60,169.94262295081967,0.9326065411,March,April to july,Aug,5646,rice
Narsingdi,Kharif 1,Aus,3735,75.98,52.42,37.01,6.41,26.0,12.0,40,72.5,85,60,169.94262295081967,1.089959839,March,April to july,Aug,4071,rice
Natore,Kharif 1,Aus,24015,79.52,45.8,43.34,6.24,26.0,12.0,40,72.5,85,60,124.92,1.151405372,March,April to july,Aug,27651,rice
Netrokona,Kharif 1,Aus,3609,81.53,48.14,44.19,6.03,26.0,12.0,40,72.5,85,60,181.08838383838383,0.9614851759,March,April to july,Aug,3470,rice
Nilphamari,Kharif 1,Aus,4312,81.22,45.46,35.84,6.15,26.0,12.0,40,72.5,85,60,179.6013888888889,0.8267625232,March,April to july,Aug,3565,rice
Noakhali,Kharif 1,Aus,99075,83.86,43.81,37.42,6.16,26.0,12.0,40,72.5,85,60,185.7563131313132,0.8683017916,March,April to july,Aug,86027,rice
Pabna,Kharif 1,Aus,59351,79.95,45.83,39.2,6.7,26.0,12.0,40,72.5,85,60,124.92,0.8480733265,March,April to july,Aug,50334,rice
Panchagar,Kharif 1,Aus,6020,86.86,47.47,37.56,6.45,26.0,12.0,40,72.5,85,60,154.21843434343435,1.027408638,March,April to july,Aug,6185,rice
Patuakhali,Kharif 1,Aus,83287,78.62,46.35,41.08,6.51,26.0,12.0,40,72.5,85,60,207.8076923076923,1.017097506,March,April to july,Aug,84711,rice
Pirojpur,Kharif 1,Aus,33909,92.93,45.6,38.13,6.0,26.0,12.0,40,72.5,85,60,175.42564102564103,0.948538736,March,April to july,Aug,32164,rice
Rajbari,Kharif 1,Aus,6411,82.89,43.57,45.05,6.2,26.0,12.0,40,72.5,85,60,155.864898989899,0.6995788489,March,April to july,Aug,4485,rice
Rajshahi,Kharif 1,Aus,108931,75.78,47.34,42.72,6.6,26.0,12.0,40,72.5,85,60,124.92,1.151600554,March,April to july,Aug,125445,rice
Rangamati,Kharif 1,Aus,14523,74.76,43.28,40.38,6.49,26.0,12.0,40,72.5,85,60,204.11111111111111,0.6259725952,March,April to july,Aug,9091,rice
Rangpur,Kharif 1,Aus,63967,82.2,49.75,42.33,6.4,26.0,12.0,40,72.5,85,60,179.6013888888889,1.11011928,March,April to july,Aug,71011,rice
Satkhira,Kharif 1,Aus,19706,78.82,47.82,42.52,6.54,26.0,12.0,40,72.5,85,60,140.35353535353536,1.143306607,March,April to july,Aug,22530,rice
Shariatpur,Kharif 1,Aus,30842,83.31,43.42,38.52,6.75,26.0,12.0,40,72.5,85,60,155.864898989899,0.9831074509,March,April to july,Aug,30321,rice
Sherpur,Kharif 1,Aus,12847,82.16,46.7,37.92,6.39,26.0,12.0,40,72.5,85,60,181.08838383838383,0.948859656,March,April to july,Aug,12190,rice
Sirajganj,Kharif 1,Aus,25932,79.54,45.43,40.06,6.44,26.0,12.0,40,72.5,85,60,142.85416666666666,1.043884004,March,April to july,Aug,27070,rice
Sunamganj,Kharif 1,Aus,50522,75.83,48.49,41.93,6.47,26.0,12.0,40,72.5,85,60,333.72557471264366,1.088654448,March,April to july,Aug,55001,rice
Sylhet,Kharif 1,Aus,183424,72.63,51.41,40.2,6.89,26.0,12.0,40,72.5,85,60,333.72557471264366,1.07249324,March,April to july,Aug,196721,rice
Tangail,Kharif 1,Aus,2964,77.75,42.23,36.1,6.03,26.0,12.0,40,72.5,85,60,153.4104938271605,0.866734143,March,April to july,Aug,2569,rice
Thakurgaon,Kharif 1,Aus,61148,84.0,47.91,37.95,6.56,26.0,12.0,40,72.5,85,60,154.21843434343435,1.07875973,March,April to july,Aug,65964,rice
Bagerhat,Rabi,Banana,2077,101.52,81.22,49.83,5.96,25.0,15.0,35,80.0,85,75,144.96843434343435,4.158401541,Jan,Jan to Jan,Jan,8637,banana
Bandarban,Rabi,Banana,3830,92.74,85.31,49.82,6.08,25.0,15.0,35,80.0,85,75,243.94444444444449,4.812010444,Jan,Jan to Jan,Jan,18430,banana
Barguna,Rabi,Banana,305,101.27,83.06,55.97,5.86,25.0,15.0,35,80.0,85,75,207.8076923076923,4.580327869,Jan,Jan to Jan,Jan,1397,banana
Barishal,Rabi,Banana,1760,102.55,78.31,45.89,5.97,25.0,15.0,35,80.0,85,75,175.42564102564103,3.284659091,Jan,Jan to Jan,Jan,5781,banana
Bhola,Rabi,Banana,563,94.91,80.44,51.57,6.11,25.0,15.0,35,80.0,85,75,185.23090277777777,3.621669627,Jan,Jan to Jan,Jan,2039,banana
Bogura,Rabi,Banana,2572,101.15,78.09,54.52,6.54,25.0,15.0,35,80.0,85,75,142.85416666666666,7.9062986,Jan,Jan to Jan,Jan,20335,banana
Brahmanbaria,Rabi,Banana,269,100.58,87.3,56.87,6.12,25.0,15.0,35,80.0,85,75,185.7563131313132,3.828996283,Jan,Jan to Jan,Jan,1030,banana
Chandpur,Rabi,Banana,990,93.36,82.11,48.84,5.83,25.0,15.0,35,80.0,85,75,168.796875,5.182828283,Jan,Jan to Jan,Jan,5131,banana
Chapai Nawabganj,Rabi,Banana,419,102.38,91.36,51.53,5.9,25.0,15.0,35,80.0,85,75,124.92,8.102625298,Jan,Jan to Jan,Jan,3395,banana
Chattogram,Rabi,Banana,2961,103.6,81.71,51.76,5.9,25.0,15.0,35,80.0,85,75,243.94444444444449,4.901384667,Jan,Jan to Jan,Jan,14513,banana
Chuadanga,Rabi,Banana,1813,106.74,78.52,50.64,5.66,25.0,15.0,35,80.0,85,75,129.44444444444446,9.927744071,Jan,Jan to Jan,Jan,17999,banana
CoxsBazar,Rabi,Banana,854,106.57,74.56,49.75,5.92,25.0,15.0,35,80.0,85,75,303.40277777777777,2.710772834,Jan,Jan to Jan,Jan,2315,banana
Cumilla,Rabi,Banana,849,91.94,73.14,51.36,6.11,25.0,15.0,35,80.0,85,75,185.7563131313132,4.628975265,Jan,Jan to Jan,Jan,3930,banana
Dhaka,Rabi,Banana,588,94.59,74.22,42.45,5.75,25.0,15.0,35,80.0,85,75,169.94262295081967,6.930272109,Jan,Jan to Jan,Jan,4075,banana
Dinajpur,Rabi,Banana,2772,103.33,83.32,52.1,6.17,25.0,15.0,35,80.0,85,75,154.21843434343435,10.43001443,Jan,Jan to Jan,Jan,28912,banana
Faridpur,Rabi,Banana,202,103.32,84.51,50.43,6.07,25.0,15.0,35,80.0,85,75,155.864898989899,3.089108911,Jan,Jan to Jan,Jan,624,banana
Feni,Rabi,Banana,483,103.33,74.23,49.38,5.85,25.0,15.0,35,80.0,85,75,248.1727642276423,4.461697723,Jan,Jan to Jan,Jan,2155,banana
Gaibandha,Rabi,Banana,3459,123.4,86.41,56.2,5.95,25.0,15.0,35,80.0,85,75,179.6013888888889,18.04191963,Jan,Jan to Jan,Jan,62407,banana
Gazipur,Rabi,Banana,1499,103.66,79.63,48.02,6.27,25.0,15.0,35,80.0,85,75,169.94262295081967,6.112741828,Jan,Jan to Jan,Jan,9163,banana
Gopalganj,Rabi,Banana,909,107.06,82.73,48.84,6.11,25.0,15.0,35,80.0,85,75,155.864898989899,5.922992299,Jan,Jan to Jan,Jan,5384,banana
Habiganj,Rabi,Banana,279,105.97,89.94,56.03,5.98,25.0,15.0,35,80.0,85,75,333.72557471264366,2.777777778,Jan,Jan to Jan,Jan,775,banana
Jamalpur,Rabi,Banana,1324,104.15,86.42,47.55,5.94,25.0,15.0,35,80.0,85,75,181.08838383838383,5.530966767,Jan,Jan to Jan,Jan,7323,banana
Jashore,Rabi,Banana,1973,98.33,80.69,48.4,5.99,25.0,15.0,35,80.0,85,75,134.2247474747475,5.144450076,Jan,Jan to Jan,Jan,10150,banana
Jhallokati,Rabi,Banana,2910,104.79,77.62,49.61,5.89,25.0,15.0,35,80.0,85,75,175.42564102564103,3.264604811,Jan,Jan to Jan,Jan,9500,banana
Jhenaidah,Rabi,Banana,8152,95.58,71.42,52.57,5.6,25.0,15.0,35,80.0,85,75,134.2247474747475,6.176521099,Jan,Jan to Jan,Jan,50351,banana
Joypurhat,Rabi,Banana,416,98.81,78.47,50.67,6.35,25.0,15.0,35,80.0,85,75,142.85416666666666,7.34375,Jan,Jan to Jan,Jan,3055,banana
Khagrachari,Rabi,Banana,7462,97.31,80.97,46.17,6.01,25.0,15.0,35,80.0,85,75,204.11111111111111,3.610024122,Jan,Jan to Jan,Jan,26938,banana
Khulna,Rabi,Banana,305,100.72,77.15,48.45,6.05,25.0,15.0,35,80.0,85,75,144.96843434343435,16.79672131,Jan,Jan to Jan,Jan,5123,banana
Kishoreganj,Rabi,Banana,1536,114.15,81.36,48.23,5.97,25.0,15.0,35,80.0,85,75,181.08838383838383,7.524088542,Jan,Jan to Jan,Jan,11557,banana
Kurigram,Rabi,Banana,520,89.0,82.39,49.82,5.85,25.0,15.0,35,80.0,85,75,179.6013888888889,10.18461538,Jan,Jan to Jan,Jan,5296,banana
Kushtia,Rabi,Banana,1760,104.36,80.9,51.33,5.95,25.0,15.0,35,80.0,85,75,129.44444444444446,21.00113636,Jan,Jan to Jan,Jan,36962,banana
Lakshmipur,Rabi,Banana,3250,90.53,78.81,51.31,5.69,25.0,15.0,35,80.0,85,75,185.7563131313132,3.825230769,Jan,Jan to Jan,Jan,12432,banana
Lalmonirhat,Rabi,Banana,277,97.39,82.84,44.72,6.39,25.0,15.0,35,80.0,85,75,179.6013888888889,10.83393502,Jan,Jan to Jan,Jan,3001,banana
Madaripur,Rabi,Banana,1584,106.78,84.18,53.25,5.76,25.0,15.0,35,80.0,85,75,160.41666666666666,7.698863636,Jan,Jan to Jan,Jan,12195,banana
Magura,Rabi,Banana,563,100.62,76.64,50.81,5.79,25.0,15.0,35,80.0,85,75,134.2247474747475,26.32149201,Jan,Jan to Jan,Jan,14819,banana
Manikganj,Rabi,Banana,601,93.75,88.95,54.21,5.9,25.0,15.0,35,80.0,85,75,169.94262295081967,3.271214642,Jan,Jan to Jan,Jan,1966,banana
Meherpur,Rabi,Banana,2432,95.93,81.52,51.38,6.21,25.0,15.0,35,80.0,85,75,129.44444444444446,15.37787829,Jan,Jan to Jan,Jan,37399,banana
Moulvibazar,Rabi,Banana,269,104.32,82.1,53.36,5.98,25.0,15.0,35,80.0,85,75,333.72557471264366,5.289962825,Jan,Jan to Jan,Jan,1423,banana
Munshiganj,Rabi,Banana,170,95.84,85.49,51.45,5.76,25.0,15.0,35,80.0,85,75,169.94262295081967,3.805882353,Jan,Jan to Jan,Jan,647,banana
Mymensingh,Rabi,Banana,5325,101.53,83.16,54.09,6.21,25.0,15.0,35,80.0,85,75,181.08838383838383,6.798122066,Jan,Jan to Jan,Jan,36200,banana
Naogaon,Rabi,Banana,1631,100.5,86.7,51.62,6.11,25.0,15.0,35,80.0,85,75,124.92,8.50030656,Jan,Jan to Jan,Jan,13864,banana
Narail,Rabi,Banana,638,96.31,83.42,49.76,6.08,25.0,15.0,35,80.0,85,75,134.2247474747475,6.887147335,Jan,Jan to Jan,Jan,4394,banana
Narayanganj,Rabi,Banana,195,113.12,79.0,56.87,6.11,25.0,15.0,35,80.0,85,75,169.94262295081967,5.128205128,Jan,Jan to Jan,Jan,1000,banana
Narsingdi,Rabi,Banana,3677,104.04,83.79,52.72,6.41,25.0,15.0,35,80.0,85,75,169.94262295081967,6.819146043,Jan,Jan to Jan,Jan,25074,banana
Natore,Rabi,Banana,856,88.05,76.38,51.77,6.37,25.0,15.0,35,80.0,85,75,124.92,16.77570093,Jan,Jan to Jan,Jan,14360,banana
Netrokona,Rabi,Banana,804,101.35,82.54,46.22,5.86,25.0,15.0,35,80.0,85,75,181.08838383838383,5.706467662,Jan,Jan to Jan,Jan,4588,banana
Nilphamari,Rabi,Banana,439,96.25,81.85,46.18,6.27,25.0,15.0,35,80.0,85,75,179.6013888888889,8.364464692,Jan,Jan to Jan,Jan,3672,banana
Noakhali,Rabi,Banana,1212,105.36,80.99,50.93,6.05,25.0,15.0,35,80.0,85,75,185.7563131313132,2.882013201,Jan,Jan to Jan,Jan,3493,banana
Pabna,Rabi,Banana,756,95.46,81.38,50.49,6.07,25.0,15.0,35,80.0,85,75,124.92,7.35978836,Jan,Jan to Jan,Jan,5564,banana
Panchagar,Rabi,Banana,402,99.54,72.75,48.21,5.68,25.0,15.0,35,80.0,85,75,154.21843434343435,12.6119403,Jan,Jan to Jan,Jan,5070,banana
Patuakhali,Rabi,Banana,561,103.27,79.31,50.47,5.95,25.0,15.0,35,80.0,85,75,207.8076923076923,3.360071301,Jan,Jan to Jan,Jan,1885,banana
Pirojpur,Rabi,Banana,2786,105.44,82.47,54.82,5.83,25.0,15.0,35,80.0,85,75,175.42564102564103,4.829145729,Jan,Jan to Jan,Jan,13454,banana
Rajbari,Rabi,Banana,1071,93.01,82.8,52.14,6.13,25.0,15.0,35,80.0,85,75,155.864898989899,5.843137255,Jan,Jan to Jan,Jan,6258,banana
Rajshahi,Rabi,Banana,4672,98.22,76.95,46.62,6.17,25.0,15.0,35,80.0,85,75,124.92,10.23587329,Jan,Jan to Jan,Jan,47822,banana
Rangamati,Rabi,Banana,9230,97.37,88.24,49.72,5.61,25.0,15.0,35,80.0,85,75,204.11111111111111,4.629902492,Jan,Jan to Jan,Jan,42734,banana
Rangpur,Rabi,Banana,2321,96.3,77.75,47.63,5.98,25.0,15.0,35,80.0,85,75,179.6013888888889,5.618698837,Jan,Jan to Jan,Jan,13041,banana
Satkhira,Rabi,Banana,995,110.85,86.78,48.89,6.18,25.0,15.0,35,80.0,85,75,140.35353535353536,6.271356784,Jan,Jan to Jan,Jan,6240,banana
Shariatpur,Rabi,Banana,413,102.67,84.11,48.81,5.95,25.0,15.0,35,80.0,85,75,155.864898989899,3.784503632,Jan,Jan to Jan,Jan,1563,banana
Sherpur,Rabi,Banana,623,92.65,78.83,48.62,6.11,25.0,15.0,35,80.0,85,75,181.08838383838383,5.585874799,Jan,Jan to Jan,Jan,3480,banana
Sirajganj,Rabi,Banana,583,105.75,90.75,46.28,6.04,25.0,15.0,35,80.0,85,75,142.85416666666666,7.468267581,Jan,Jan to Jan,Jan,4354,banana
Sunamganj,Rabi,Banana,325,112.99,76.14,49.67,6.04,25.0,15.0,35,80.0,85,75,333.72557471264366,5.996923077,Jan,Jan to Jan,Jan,1949,banana
Sylhet,Rabi,Banana,855,106.44,86.53,48.37,5.93,25.0,15.0,35,80.0,85,75,333.72557471264366,3.907602339,Jan,Jan to Jan,Jan,3341,banana
Tangail,Rabi,Banana,11391,91.09,86.93,41.25,5.76,25.0,15.0,35,80.0,85,75,153.4104938271605,7.752962865,Jan,Jan to Jan,Jan,88314,banana
Thakurgaon,Rabi,Banana,1161,97.32,78.71,56.22,5.78,25.0,15.0,35,80.0,85,75,154.21843434343435,5.043066322,Jan,Jan to Jan,Jan,5855,banana
Bagerhat,Kharif 2,Barbati,457,22.33,73.18,21.36,5.87,25.0,20.0,30,72.5,85,60,144.96843434343435,1.192560175,Sep,Oct to Dec,December to April,545,kidneybeans
Bandarban,Kharif 2,Barbati,318,19.87,66.53,19.6,5.75,25.0,20.0,30,72.5,85,60,243.94444444444449,1.301886792,Sep,Oct to Dec,December to April,414,kidneybeans
Barguna,Kharif 2,Barbati,89,21.3,68.71,20.07,5.73,25.0,20.0,30,72.5,85,60,207.8076923076923,1.449438202,Sep,Oct to Dec,December to April,129,kidneybeans
Barishal,Kharif 2,Barbati,325,21.71,68.59,18.64,5.68,25.0,20.0,30,72.5,85,60,175.42564102564103,1.347692308,Sep,Oct to Dec,December to April,438,kidneybeans
Bhola,Kharif 2,Barbati,243,19.6,67.0,22.09,5.7,25.0,20.0,30,72.5,85,60,185.23090277777777,1.962962963,Sep,Oct to Dec,December to April,477,kidneybeans
Bogura,Kharif 2,Barbati,296,20.68,70.83,22.33,5.93,25.0,20.0,30,72.5,85,60,142.85416666666666,2.043918919,Sep,Oct to Dec,December to April,605,kidneybeans
Brahmanbaria,Kharif 2,Barbati,207,16.71,70.76,20.24,5.69,25.0,20.0,30,72.5,85,60,185.7563131313132,1.555555556,Sep,Oct to Dec,December to April,322,kidneybeans
Chandpur,Kharif 2,Barbati,82,19.47,60.45,21.28,5.52,25.0,20.0,30,72.5,85,60,168.796875,0.6463414634,Sep,Oct to Dec,December to April,53,kidneybeans
Chapai Nawabganj,Kharif 2,Barbati,85,20.44,72.83,20.26,5.88,25.0,20.0,30,72.5,85,60,124.92,1.117647059,Sep,Oct to Dec,December to April,95,kidneybeans
Chattogram,Kharif 2,Barbati,1497,19.2,60.8,18.44,5.71,25.0,20.0,30,72.5,85,60,243.94444444444449,1.936539746,Sep,Oct to Dec,December to April,2899,kidneybeans
Chuadanga,Kharif 2,Barbati,638,22.78,71.72,19.55,5.76,25.0,20.0,30,72.5,85,60,129.44444444444446,2.484326019,Sep,Oct to Dec,December to April,1585,kidneybeans
CoxsBazar,Kharif 2,Barbati,304,18.97,72.11,20.21,6.03,25.0,20.0,30,72.5,85,60,303.40277777777777,2.029605263,Sep,Oct to Dec,December to April,617,kidneybeans
Cumilla,Kharif 2,Barbati,440,20.2,63.12,19.5,5.75,25.0,20.0,30,72.5,85,60,185.7563131313132,1.995454545,Sep,Oct to Dec,December to April,878,kidneybeans
Dhaka,Kharif 2,Barbati,587,20.91,65.88,19.79,5.8,25.0,20.0,30,72.5,85,60,169.94262295081967,1.574105622,Sep,Oct to Dec,December to April,924,kidneybeans
Dinajpur,Kharif 2,Barbati,267,22.54,63.06,19.94,5.55,25.0,20.0,30,72.5,85,60,154.21843434343435,1.168539326,Sep,Oct to Dec,December to April,312,kidneybeans
Faridpur,Kharif 2,Barbati,241,18.96,66.67,19.95,5.71,25.0,20.0,30,72.5,85,60,155.864898989899,1.564315353,Sep,Oct to Dec,December to April,377,kidneybeans
Feni,Kharif 2,Barbati,115,22.2,66.29,20.11,5.86,25.0,20.0,30,72.5,85,60,248.1727642276423,1.07826087,Sep,Oct to Dec,December to April,124,kidneybeans
Gaibandha,Kharif 2,Barbati,153,20.76,70.7,18.77,5.48,25.0,20.0,30,72.5,85,60,179.6013888888889,1.209150327,Sep,Oct to Dec,December to April,185,kidneybeans
Gazipur,Kharif 2,Barbati,253,19.53,72.85,19.19,5.78,25.0,20.0,30,72.5,85,60,169.94262295081967,1.150197628,Sep,Oct to Dec,December to April,291,kidneybeans
Gopalganj,Kharif 2,Barbati,195,21.33,73.2,18.5,5.77,25.0,20.0,30,72.5,85,60,155.864898989899,1.794871795,Sep,Oct to Dec,December to April,350,kidneybeans
Habiganj,Kharif 2,Barbati,215,21.0,65.26,21.23,5.76,25.0,20.0,30,72.5,85,60,333.72557471264366,3.56744186,Sep,Oct to Dec,December to April,767,kidneybeans
Jamalpur,Kharif 2,Barbati,253,20.0,66.69,17.52,5.93,25.0,20.0,30,72.5,85,60,181.08838383838383,1.529644269,Sep,Oct to Dec,December to April,387,kidneybeans
Jashore,Kharif 2,Barbati,590,20.84,60.72,21.44,5.81,25.0,20.0,30,72.5,85,60,134.2247474747475,2.462711864,Sep,Oct to Dec,December to April,1453,kidneybeans
Jhallokati,Kharif 2,Barbati,180,20.27,64.27,21.72,6.0,25.0,20.0,30,72.5,85,60,175.42564102564103,1.033333333,Sep,Oct to Dec,December to April,186,kidneybeans
Jhenaidah,Kharif 2,Barbati,313,20.89,71.45,19.69,5.58,25.0,20.0,30,72.5,85,60,134.2247474747475,2.418530351,Sep,Oct to Dec,December to April,757,kidneybeans
Joypurhat,Kharif 2,Barbati,97,21.57,74.09,16.92,5.77,25.0,20.0,30,72.5,85,60,142.85416666666666,1.515463918,Sep,Oct to Dec,December to April,147,kidneybeans
Khagrachari,Kharif 2,Barbati,971,22.72,62.54,19.62,5.76,25.0,20.0,30,72.5,85,60,204.11111111111111,2.276004119,Sep,Oct to Dec,December to April,2210,kidneybeans
Khulna,Kharif 2,Barbati,292,19.21,65.14,19.97,5.57,25.0,20.0,30,72.5,85,60,144.96843434343435,1.410958904,Sep,Oct to Dec,December to April,412,kidneybeans
Kishoreganj,Kharif 2,Barbati,160,23.41,67.43,18.83,5.91,25.0,20.0,30,72.5,85,60,181.08838383838383,1.65625,Sep,Oct to Dec,December to April,265,kidneybeans
Kurigram,Kharif 2,Barbati,218,18.32,68.68,19.43,6.15,25.0,20.0,30,72.5,85,60,179.6013888888889,1.458715596,Sep,Oct to Dec,December to April,318,kidneybeans
Kushtia,Kharif 2,Barbati,185,20.56,64.26,21.89,5.75,25.0,20.0,30,72.5,85,60,129.44444444444446,3.794594595,Sep,Oct to Dec,December to April,702,kidneybeans
Lakshmipur,Kharif 2,Barbati,161,21.48,69.26,20.85,5.84,25.0,20.0,30,72.5,85,60,185.7563131313132,2.254658385,Sep,Oct to Dec,December to April,363,kidneybeans
Lalmonirhat,Kharif 2,Barbati,163,21.1,65.62,18.94,5.76,25.0,20.0,30,72.5,85,60,179.6013888888889,1.190184049,Sep,Oct to Dec,December to April,194,kidneybeans
Madaripur,Kharif 2,Barbati,67,19.97,67.48,18.13,5.63,25.0,20.0,30,72.5,85,60,160.41666666666666,2.955223881,Sep,Oct to Dec,December to April,198,kidneybeans
Magura,Kharif 2,Barbati,59,20.49,69.75,19.66,5.44,25.0,20.0,30,72.5,85,60,134.2247474747475,2.237288136,Sep,Oct to Dec,December to April,132,kidneybeans
Manikganj,Kharif 2,Barbati,194,20.14,67.57,19.79,5.63,25.0,20.0,30,72.5,85,60,169.94262295081967,1.458762887,Sep,Oct to Dec,December to April,283,kidneybeans
Meherpur,Kharif 2,Barbati,102,20.02,65.77,20.65,5.51,25.0,20.0,30,72.5,85,60,129.44444444444446,5.284313725,Sep,Oct to Dec,December to April,539,kidneybeans
Moulvibazar,Kharif 2,Barbati,355,21.81,67.1,19.41,6.04,25.0,20.0,30,72.5,85,60,333.72557471264366,2.490140845,Sep,Oct to Dec,December to April,884,kidneybeans
Munshiganj,Kharif 2,Barbati,100,21.19,67.18,20.67,5.73,25.0,20.0,30,72.5,85,60,169.94262295081967,1.68,Sep,Oct to Dec,December to April,168,kidneybeans
Mymensingh,Kharif 2,Barbati,566,19.89,66.04,22.38,5.69,25.0,20.0,30,72.5,85,60,181.08838383838383,2.153710247,Sep,Oct to Dec,December to April,1219,kidneybeans
Naogaon,Kharif 2,Barbati,153,21.87,66.49,21.03,5.9,25.0,20.0,30,72.5,85,60,124.92,1.176470588,Sep,Oct to Dec,December to April,180,kidneybeans
Narail,Kharif 2,Barbati,184,21.13,74.02,19.99,5.56,25.0,20.0,30,72.5,85,60,134.2247474747475,2.380434783,Sep,Oct to Dec,December to April,438,kidneybeans
Narayanganj,Kharif 2,Barbati,154,21.76,69.81,19.83,5.62,25.0,20.0,30,72.5,85,60,169.94262295081967,1.077922078,Sep,Oct to Dec,December to April,166,kidneybeans
Narsingdi,Kharif 2,Barbati,289,21.53,66.34,19.62,5.76,25.0,20.0,30,72.5,85,60,169.94262295081967,1.588235294,Sep,Oct to Dec,December to April,459,kidneybeans
Natore,Kharif 2,Barbati,402,19.72,70.36,21.47,5.93,25.0,20.0,30,72.5,85,60,124.92,1.099502488,Sep,Oct to Dec,December to April,442,kidneybeans
Netrokona,Kharif 2,Barbati,125,20.05,66.19,19.3,5.84,25.0,20.0,30,72.5,85,60,181.08838383838383,1.536,Sep,Oct to Dec,December to April,192,kidneybeans
Nilphamari,Kharif 2,Barbati,156,21.68,72.29,20.1,5.79,25.0,20.0,30,72.5,85,60,179.6013888888889,2.121794872,Sep,Oct to Dec,December to April,331,kidneybeans
Noakhali,Kharif 2,Barbati,284,21.51,69.04,20.11,5.76,25.0,20.0,30,72.5,85,60,185.7563131313132,2.408450704,Sep,Oct to Dec,December to April,684,kidneybeans
Pabna,Kharif 2,Barbati,224,20.72,67.11,19.45,5.82,25.0,20.0,30,72.5,85,60,124.92,1.205357143,Sep,Oct to Dec,December to April,270,kidneybeans
Panchagar,Kharif 2,Barbati,373,20.9,69.35,18.4,5.78,25.0,20.0,30,72.5,85,60,154.21843434343435,3.222520107,Sep,Oct to Dec,December to April,1202,kidneybeans
Patuakhali,Kharif 2,Barbati,85,22.34,61.17,20.44,5.57,25.0,20.0,30,72.5,85,60,207.8076923076923,1.141176471,Sep,Oct to Dec,December to April,97,kidneybeans
