District,Season,Crop Name,Area,N,P,K,ph,Avg Temp,Min Temp,Max Temp,Avg Humidity,Min Relative Humidity,Max Relative Humidity,Rainfall,AP Ratio,Transplant,Growth,Harvest,Production,Crop_Label_22
Jashore,Kharif 1,Aus,41981,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,134.2247474747475,1.262070937,March,April to july,Aug,52983,rice
Jhallokati,Kharif 1,Aus,39679,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,175.42564102564103,1.070692306,March,April to july,Aug,42484,rice
Jhenaidah,Kharif 1,Aus,87423,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,134.2247474747475,1.223591046,March,April to july,Aug,106970,rice
Joypurhat,Kharif 1,Aus,1038,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,142.85416666666666,0.9441233141,March,April to july,Aug,980,rice
Khagrachari,Kharif 1,Aus,11154,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,204.11111111111111,1.009144701,March,April to july,Aug,11256,rice
Khulna,Kharif 1,Aus,9017,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,144.96843434343435,0.5480758567,March,April to july,Aug,4942,rice
Kishoreganj,Kharif 1,Aus,66014,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,181.08838383838383,1.050216621,March,April to july,Aug,69329,rice
Kurigram,Kharif 1,Aus,16357,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,179.6013888888889,0.8437977624,March,April to july,Aug,13802,rice
Kushtia,Kharif 1,Aus,67774,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,129.44444444444446,1.167424086,March,April to july,Aug,79121,rice
Lakshmipur,Kharif 1,Aus,80238,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,185.75631313131316,0.8856152945,March,April to july,Aug,71060,rice
Lalmonirhat,Kharif 1,Aus,27851,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,179.6013888888889,1.01267459,March,April to july,Aug,28204,rice
Madaripur,Kharif 1,Aus,4854,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,160.41666666666666,0.6847960445,March,April to july,Aug,3324,rice
Magura,Kharif 1,Aus,14520,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,134.2247474747475,0.8349173554,March,April to july,Aug,12123,rice
Manikganj,Kharif 1,Aus,8158,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,169.94262295081967,0.8540083354,March,April to july,Aug,6967,rice
Meherpur,Kharif 1,Aus,51464,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,129.44444444444446,1.24450101,March,April to july,Aug,64047,rice
Moulvibazar,Kharif 1,Aus,129959,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,333.72557471264366,1.211181988,March,April to july,Aug,157404,rice
Munshiganj,Kharif 1,Aus,447,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,169.94262295081967,0.8970917226,March,April to july,Aug,401,rice
Mymensingh,Kharif 1,Aus,58364,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,181.08838383838383,0.9350627099,March,April to july,Aug,54574,rice
Naogaon,Kharif 1,Aus,158927,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,124.92,1.077677173,March,April to july,Aug,171272,rice
Narail,Kharif 1,Aus,22828,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,134.2247474747475,0.8399334151,March,April to july,Aug,19174,rice
Narayanganj,Kharif 1,Aus,6054,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,169.94262295081967,0.9326065411,March,April to july,Aug,5646,rice
Narsingdi,Kharif 1,Aus,3735,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,169.94262295081967,1.089959839,March,April to july,Aug,4071,rice
Natore,Kharif 1,Aus,24015,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,124.92,1.151405372,March,April to july,Aug,27651,rice
Netrokona,Kharif 1,Aus,3609,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,181.08838383838383,0.9614851759,March,April to july,Aug,3470,rice
Nilphamari,Kharif 1,Aus,4312,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,179.6013888888889,0.8267625232,March,April to july,Aug,3565,rice
Noakhali,Kharif 1,Aus,99075,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,185.75631313131316,0.8683017916,March,April to july,Aug,86027,rice
Pabna,Kharif 1,Aus,59351,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,124.92,0.8480733265,March,April to july,Aug,50334,rice
Panchagar,Kharif 1,Aus,6020,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,154.21843434343435,1.027408638,March,April to july,Aug,6185,rice
Patuakhali,Kharif 1,Aus,83287,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,207.8076923076923,1.017097506,March,April to july,Aug,84711,rice
Pirojpur,Kharif 1,Aus,33909,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,175.42564102564103,0.948538736,March,April to july,Aug,32164,rice
Rajbari,Kharif 1,Aus,6411,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,155.864898989899,0.6995788489,March,April to july,Aug,4485,rice
Rajshahi,Kharif 1,Aus,108931,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,124.92,1.151600554,March,April to july,Aug,125445,rice
Rangamati,Kharif 1,Aus,14523,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,204.11111111111111,0.6259725952,March,April to july,Aug,9091,rice
Rangpur,Kharif 1,Aus,63967,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,179.6013888888889,1.11011928,March,April to july,Aug,71011,rice
Satkhira,Kharif 1,Aus,19706,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,140.35353535353536,1.143306607,March,April to july,Aug,22530,rice
Shariatpur,Kharif 1,Aus,30842,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,155.864898989899,0.9831074509,March,April to july,Aug,30321,rice
Sherpur,Kharif 1,Aus,12847,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,181.08838383838383,0.948859656,March,April to july,Aug,12190,rice
Sirajganj,Kharif 1,Aus,25932,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,142.85416666666666,1.043884004,March,April to july,Aug,27070,rice
Sunamganj,Kharif 1,Aus,50522,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,333.72557471264366,1.088654448,March,April to july,Aug,55001,rice
Sylhet,Kharif 1,Aus,183424,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,333.72557471264366,1.07249324,March,April to july,Aug,196721,rice
Tangail,Kharif 1,Aus,2964,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,153.4104938271605,0.866734143,March,April to july,Aug,2569,rice
Thakurgaon,Kharif 1,Aus,61148,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,154.21843434343435,1.07875973,March,April to july,Aug,65964,rice
Bagerhat,Rabi,Banana,2077,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,144.96843434343435,4.158401541,Jan,Jan to Jan,Jan,8637,banana
Bandarban,Rabi,Banana,3830,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,243.94444444444449,4.812010444,Jan,Jan to Jan,Jan,18430,banana
Barguna,Rabi,Banana,305,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,207.8076923076923,4.580327869,Jan,Jan to Jan,Jan,1397,banana
Barishal,Rabi,Banana,1760,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,175.42564102564103,3.284659091,Jan,Jan to Jan,Jan,5781,banana
Bhola,Rabi,Banana,563,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,185.23090277777777,3.621669627,Jan,Jan to Jan,Jan,2039,banana
Bogura,Rabi,Banana,2572,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,142.85416666666666,7.9062986,Jan,Jan to Jan,Jan,20335,banana
Brahmanbaria,Rabi,Banana,269,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,185.75631313131316,3.828996283,Jan,Jan to Jan,Jan,1030,banana
Chandpur,Rabi,Banana,990,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,168.796875,5.182828283,Jan,Jan to Jan,Jan,5131,banana
Chapai Nawabganj,Rabi,Banana,419,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,124.92,8.102625298,Jan,Jan to Jan,Jan,3395,banana
Chattogram,Rabi,Banana,2961,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,243.94444444444449,4.901384667,Jan,Jan to Jan,Jan,14513,banana
Chuadanga,Rabi,Banana,1813,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,129.44444444444446,9.927744071,Jan,Jan to Jan,Jan,17999,banana
CoxsBazar,Rabi,Banana,854,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,303.40277777777777,2.710772834,Jan,Jan to Jan,Jan,2315,banana
Cumilla,Rabi,Banana,849,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,185.75631313131316,4.628975265,Jan,Jan to Jan,Jan,3930,banana
Dhaka,Rabi,Banana,588,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,169.94262295081967,6.930272109,Jan,Jan to Jan,Jan,4075,banana
Dinajpur,Rabi,Banana,2772,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,154.21843434343435,10.43001443,Jan,Jan to Jan,Jan,28912,banana
Faridpur,Rabi,Banana,202,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,155.864898989899,3.089108911,Jan,Jan to Jan,Jan,624,banana
Feni,Rabi,Banana,483,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,248.1727642276423,4.461697723,Jan,Jan to Jan,Jan,2155,banana
Gaibandha,Rabi,Banana,3459,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,179.6013888888889,18.04191963,Jan,Jan to Jan,Jan,62407,banana
Gazipur,Rabi,Banana,1499,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,169.94262295081967,6.112741828,Jan,Jan to Jan,Jan,9163,banana
Gopalganj,Rabi,Banana,909,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,155.864898989899,5.922992299,Jan,Jan to Jan,Jan,5384,banana
Habiganj,Rabi,Banana,279,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,333.72557471264366,2.777777778,Jan,Jan to Jan,Jan,775,banana
Jamalpur,Rabi,Banana,1324,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,181.08838383838383,5.530966767,Jan,Jan to Jan,Jan,7323,banana
Jashore,Rabi,Banana,1973,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,134.2247474747475,5.144450076,Jan,Jan to Jan,Jan,10150,banana
Jhallokati,Rabi,Banana,2910,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,175.42564102564103,3.264604811,Jan,Jan to Jan,Jan,9500,banana
Jhenaidah,Rabi,Banana,8152,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,134.2247474747475,6.176521099,Jan,Jan to Jan,Jan,50351,banana
Joypurhat,Rabi,Banana,416,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,142.85416666666666,7.34375,Jan,Jan to Jan,Jan,3055,banana
Khagrachari,Rabi,Banana,7462,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,204.11111111111111,3.610024122,Jan,Jan to Jan,Jan,26938,banana
Khulna,Rabi,Banana,305,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,144.96843434343435,16.79672131,Jan,Jan to Jan,Jan,5123,banana
Kishoreganj,Rabi,Banana,1536,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,181.08838383838383,7.524088542,Jan,Jan to Jan,Jan,11557,banana
Kurigram,Rabi,Banana,520,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,179.6013888888889,10.18461538,Jan,Jan to Jan,Jan,5296,banana
Kushtia,Rabi,Banana,1760,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,129.44444444444446,21.00113636,Jan,Jan to Jan,Jan,36962,banana
Lakshmipur,Rabi,Banana,3250,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,185.75631313131316,3.825230769,Jan,Jan to Jan,Jan,12432,banana
Lalmonirhat,Rabi,Banana,277,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,179.6013888888889,10.83393502,Jan,Jan to Jan,Jan,3001,banana
Madaripur,Rabi,Banana,1584,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,160.41666666666666,7.698863636,Jan,Jan to Jan,Jan,12195,banana
Magura,Rabi,Banana,563,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,134.2247474747475,26.32149201,Jan,Jan to Jan,Jan,14819,banana
Manikganj,Rabi,Banana,601,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,169.94262295081967,3.271214642,Jan,Jan to Jan,Jan,1966,banana
Meherpur,Rabi,Banana,2432,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,129.44444444444446,15.37787829,Jan,Jan to Jan,Jan,37399,banana
Moulvibazar,Rabi,Banana,269,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,333.72557471264366,5.289962825,Jan,Jan to Jan,Jan,1423,banana
Munshiganj,Rabi,Banana,170,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,169.94262295081967,3.805882353,Jan,Jan to Jan,Jan,647,banana
Mymensingh,Rabi,Banana,5325,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,181.08838383838383,6.798122066,Jan,Jan to Jan,Jan,36200,banana
Naogaon,Rabi,Banana,1631,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,124.92,8.50030656,Jan,Jan to Jan,Jan,13864,banana
Narail,Rabi,Banana,638,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,134.2247474747475,6.887147335,Jan,Jan to Jan,Jan,4394,banana
Narayanganj,Rabi,Banana,195,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,169.94262295081967,5.128205128,Jan,Jan to Jan,Jan,1000,banana
Narsingdi,Rabi,Banana,3677,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,169.94262295081967,6.819146043,Jan,Jan to Jan,Jan,25074,banana
Natore,Rabi,Banana,856,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,124.92,16.77570093,Jan,Jan to Jan,Jan,14360,banana
Netrokona,Rabi,Banana,804,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,181.08838383838383,5.706467662,Jan,Jan to Jan,Jan,4588,banana
Nilphamari,Rabi,Banana,439,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,179.6013888888889,8.364464692,Jan,Jan to Jan,Jan,3672,banana
Noakhali,Rabi,Banana,1212,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,185.75631313131316,2.882013201,Jan,Jan to Jan,Jan,3493,banana
Pabna,Rabi,Banana,756,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,124.92,7.35978836,Jan,Jan to Jan,Jan,5564,banana
Panchagar,Rabi,Banana,402,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,154.21843434343435,12.6119403,Jan,Jan to Jan,Jan,5070,banana
Patuakhali,Rabi,Banana,561,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,207.8076923076923,3.360071301,Jan,Jan to Jan,Jan,1885,banana
Pirojpur,Rabi,Banana,2786,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,175.42564102564103,4.829145729,Jan,Jan to Jan,Jan,13454,banana
Rajbari,Rabi,Banana,1071,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,155.864898989899,5.843137255,Jan,Jan to Jan,Jan,6258,banana
Rajshahi,Rabi,Banana,4672,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,124.92,10.23587329,Jan,Jan to Jan,Jan,47822,banana
Rangamati,Rabi,Banana,9230,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,204.11111111111111,4.629902492,Jan,Jan to Jan,Jan,42734,banana
Rangpur,Rabi,Banana,2321,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,179.6013888888889,5.618698837,Jan,Jan to Jan,Jan,13041,banana
Satkhira,Rabi,Banana,995,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,140.35353535353536,6.271356784,Jan,Jan to Jan,Jan,6240,banana
Shariatpur,Rabi,Banana,413,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,155.864898989899,3.784503632,Jan,Jan to Jan,Jan,1563,banana
Sherpur,Rabi,Banana,623,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,181.08838383838383,5.585874799,Jan,Jan to Jan,Jan,3480,banana
Sirajganj,Rabi,Banana,583,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,142.85416666666666,7.468267581,Jan,Jan to Jan,Jan,4354,banana
Sunamganj,Rabi,Banana,325,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,333.72557471264366,5.996923077,Jan,Jan to Jan,Jan,1949,banana
Sylhet,Rabi,Banana,855,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,333.72557471264366,3.907602339,Jan,Jan to Jan,Jan,3341,banana
Tangail,Rabi,Banana,11391,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,153.4104938271605,7.752962865,Jan,Jan to Jan,Jan,88314,banana
Thakurgaon,Rabi,Banana,1161,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,154.21843434343435,5.043066322,Jan,Jan to Jan,Jan,5855,banana
Bagerhat,Kharif 2,Barbati,457,20.75,67.54,20.05,5.75,25.0,20.0,30,72.5,85,60,144.96843434343435,1.192560175,Sep,Oct to Dec,December to April,545,kidneybeans
Bandarban,Kharif 2,Barbati,318,20.75,67.54,20.05,5.75,25.0,20.0,30,72.5,85,60,243.94444444444449,1.301886792,Sep,Oct to Dec,December to April,414,kidneybeans
Barguna,Kharif 2,Barbati,89,20.75,67.54,20.05,5.75,25.0,20.0,30,72.5,85,60,207.8076923076923,1.449438202,Sep,Oct to Dec,December to April,129,kidneybeans
Barishal,Kharif 2,Barbati,325,20.75,67.54,20.05,5.75,25.0,20.0,30,72.5,85,60,175.42564102564103,1.347692308,Sep,Oct to Dec,December to April,438,kidneybeans
Bhola,Kharif 2,Barbati,243,20.75,67.54,20.05,5.75,25.0,20.0,30,72.5,85,60,185.23090277777777,1.962962963,Sep,Oct to Dec,December to April,477,kidneybeans
Bogura,Kharif 2,Barbati,296,20.75,67.54,20.05,5.75,25.0,20.0,30,72.5,85,60,142.85416666666666,2.043918919,Sep,Oct to Dec,December to April,605,kidneybeans
Brahmanbaria,Kharif 2,Barbati,207,20.75,67.54,20.05,5.75,25.0,20.0,30,72.5,85,60,185.75631313131316,1.555555556,Sep,Oct to Dec,December to April,322,kidneybeans
Chandpur,Kharif 2,Barbati,82,20.75,67.54,20.05,5.75,25.0,20.0,30,72.5,85,60,168.796875,0.6463414634,Sep,Oct to Dec,December to April,53,kidneybeans
Chapai Nawabganj,Kharif 2,Barbati,85,20.75,67.54,20.05,5.75,25.0,20.0,30,72.5,85,60,124.92,1.117647059,Sep,Oct to Dec,December to April,95,kidneybeans
Chattogram,Kharif 2,Barbati,1497,20.75,67.54,20.05,5.75,25.0,20.0,30,72.5,85,60,243.94444444444449,1.936539746,Sep,Oct to Dec,December to April,2899,kidneybeans
Chuadanga,Kharif 2,Barbati,638,20.75,67.54,20.05,5.75,25.0,20.0,30,72.5,85,60,129.44444444444446,2.484326019,Sep,Oct to Dec,December to April,1585,kidneybeans
CoxsBazar,Kharif 2,Barbati,304,20.75,67.54,20.05,5.75,25.0,20.0,30,72.5,85,60,303.40277777777777,2.029605263,Sep,Oct to Dec,December to April,617,kidneybeans
Cumilla,Kharif 2,Barbati,440,20.75,67.54,20.05,5.75,25.0,20.0,30,72.5,85,60,185.75631313131316,1.995454545,Sep,Oct to Dec,December to April,878,kidneybeans
Dhaka,Kharif 2,Barbati,587,20.75,67.54,20.05,5.75,25.0,20.0,30,72.5,85,60,169.94262295081967,1.574105622,Sep,Oct to Dec,December to April,924,kidneybeans
Dinajpur,Kharif 2,Barbati,267,20.75,67.54,20.05,5.75,25.0,20.0,30,72.5,85,60,154.21843434343435,1.168539326,Sep,Oct to Dec,December to April,312,kidneybeans
Faridpur,Kharif 2,Barbati,241,20.75,67.54,20.05,5.75,25.0,20.0,30,72.5,85,60,155.864898989899,1.564315353,Sep,Oct to Dec,December to April,377,kidneybeans
Feni,Kharif 2,Barbati,115,20.75,67.54,20.05,5.75,25.0,20.0,30,72.5,85,60,248.1727642276423,1.07826087,Sep,Oct to Dec,December to April,124,kidneybeans
Gaibandha,Kharif 2,Barbati,153,20.75,67.54,20.05,5.75,25.0,20.0,30,72.5,85,60,179.6013888888889,1.209150327,Sep,Oct to Dec,December to April,185,kidneybeans
Gazipur,Kharif 2,Barbati,253,20.75,67.54,20.05,5.75,25.0,20.0,30,72.5,85,60,169.94262295081967,1.150197628,Sep,Oct to Dec,December to April,291,kidneybeans
Gopalganj,Kharif 2,Barbati,195,20.75,67.54,20.05,5.75,25.0,20.0,30,72.5,85,60,155.864898989899,1.794871795,Sep,Oct to Dec,December to April,350,kidneybeans
Habiganj,Kharif 2,Barbati,215,20.75,67.54,20.05,5.75,25.0,20.0,30,72.5,85,60,333.72557471264366,3.56744186,Sep,Oct to Dec,December to April,767,kidneybeans
Jamalpur,Kharif 2,Barbati,253,20.75,67.54,20.05,5.75,25.0,20.0,30,72.5,85,60,181.08838383838383,1.529644269,Sep,Oct to Dec,December to April,387,kidneybeans
Jashore,Kharif 2,Barbati,590,20.75,67.54,20.05,5.75,25.0,20.0,30,72.5,85,60,134.2247474747475,2.462711864,Sep,Oct to Dec,December to April,1453,kidneybeans
Jhallokati,Kharif 2,Barbati,180,20.75,67.54,20.05,5.75,25.0,20.0,30,72.5,85,60,175.42564102564103,1.033333333,Sep,Oct to Dec,December to April,186,kidneybeans
Jhenaidah,Kharif 2,Barbati,313,20.75,67.54,20.05,5.75,25.0,20.0,30,72.5,85,60,134.2247474747475,2.418530351,Sep,Oct to Dec,December to April,757,kidneybeans
Joypurhat,Kharif 2,Barbati,97,20.75,67.54,20.05,5.75,25.0,20.0,30,72.5,85,60,142.85416666666666,1.515463918,Sep,Oct to Dec,December to April,147,kidneybeans
Khagrachari,Kharif 2,Barbati,971,20.75,67.54,20.05,5.75,25.0,20.0,30,72.5,85,60,204.11111111111111,2.276004119,Sep,Oct to Dec,December to April,2210,kidneybeans
Khulna,Kharif 2,Barbati,292,20.75,67.54,20.05,5.75,25.0,20.0,30,72.5,85,60,144.96843434343435,1.410958904,Sep,Oct to Dec,December to April,412,kidneybeans
Kishoreganj,Kharif 2,Barbati,160,20.75,67.54,20.05,5.75,25.0,20.0,30,72.5,85,60,181.08838383838383,1.65625,Sep,Oct to Dec,December to April,265,kidneybeans
Kurigram,Kharif 2,Barbati,218,20.75,67.54,20.05,5.75,25.0,20.0,30,72.5,85,60,179.6013888888889,1.458715596,Sep,Oct to Dec,December to April,318,kidneybeans
Kushtia,Kharif 2,Barbati,185,20.75,67.54,20.05,5.75,25.0,20.0,30,72.5,85,60,129.44444444444446,3.794594595,Sep,Oct to Dec,December to April,702,kidneybeans
Lakshmipur,Kharif 2,Barbati,161,20.75,67.54,20.05,5.75,25.0,20.0,30,72.5,85,60,185.75631313131316,2.254658385,Sep,Oct to Dec,December to April,363,kidneybeans
Lalmonirhat,Kharif 2,Barbati,163,20.75,67.54,20.05,5.75,25.0,20.0,30,72.5,85,60,179.6013888888889,1.190184049,Sep,Oct to Dec,December to April,194,kidneybeans
Madaripur,Kharif 2,Barbati,67,20.75,67.54,20.05,5.75,25.0,20.0,30,72.5,85,60,160.41666666666666,2.955223881,Sep,Oct to Dec,December to April,198,kidneybeans
Magura,Kharif 2,Barbati,59,20.75,67.54,20.05,5.75,25.0,20.0,30,72.5,85,60,134.2247474747475,2.237288136,Sep,Oct to Dec,December to April,132,kidneybeans
Manikganj,Kharif 2,Barbati,194,20.75,67.54,20.05,5.75,25.0,20.0,30,72.5,85,60,169.94262295081967,1.458762887,Sep,Oct to Dec,December to April,283,kidneybeans
Meherpur,Kharif 2,Barbati,102,20.75,67.54,20.05,5.75,25.0,20.0,30,72.5,85,60,129.44444444444446,5.284313725,Sep,Oct to Dec,December to April,539,kidneybeans
Moulvibazar,Kharif 2,Barbati,355,20.75,67.54,20.05,5.75,25.0,20.0,30,72.5,85,60,333.72557471264366,2.490140845,Sep,Oct to Dec,December to April,884,kidneybeans
Munshiganj,Kharif 2,Barbati,100,20.75,67.54,20.05,5.75,25.0,20.0,30,72.5,85,60,169.94262295081967,1.68,Sep,Oct to Dec,December to April,168,kidneybeans
Mymensingh,Kharif 2,Barbati,566,20.75,67.54,20.05,5.75,25.0,20.0,30,72.5,85,60,181.08838383838383,2.153710247,Sep,Oct to Dec,December to April,1219,kidneybeans
Naogaon,Kharif 2,Barbati,153,20.75,67.54,20.05,5.75,25.0,20.0,30,72.5,85,60,124.92,1.176470588,Sep,Oct to Dec,December to April,180,kidneybeans
Narail,Kharif 2,Barbati,184,20.75,67.54,20.05,5.75,25.0,20.0,30,72.5,85,60,134.2247474747475,2.380434783,Sep,Oct to Dec,December to April,438,kidneybeans
Narayanganj,Kharif 2,Barbati,154,20.75,67.54,20.05,5.75,25.0,20.0,30,72.5,85,60,169.94262295081967,1.077922078,Sep,Oct to Dec,December to April,166,kidneybeans
Narsingdi,Kharif 2,Barbati,289,20.75,67.54,20.05,5.75,25.0,20.0,30,72.5,85,60,169.94262295081967,1.588235294,Sep,Oct to Dec,December to April,459,kidneybeans
Natore,Kharif 2,Barbati,402,20.75,67.54,20.05,5.75,25.0,20.0,30,72.5,85,60,124.92,1.099502488,Sep,Oct to Dec,December to April,442,kidneybeans
Netrokona,Kharif 2,Barbati,125,20.75,67.54,20.05,5.75,25.0,20.0,30,72.5,85,60,181.08838383838383,1.536,Sep,Oct to Dec,December to April,192,kidneybeans
Nilphamari,Kharif 2,Barbati,156,20.75,67.54,20.05,5.75,25.0,20.0,30,72.5,85,60,179.6013888888889,2.121794872,Sep,Oct to Dec,December to April,331,kidneybeans
Noakhali,Kharif 2,Barbati,284,20.75,67.54,20.05,5.75,25.0,20.0,30,72.5,85,60,185.75631313131316,2.408450704,Sep,Oct to Dec,December to April,684,kidneybeans
Pabna,Kharif 2,Barbati,224,20.75,67.54,20.05,5.75,25.0,20.0,30,72.5,85,60,124.92,1.205357143,Sep,Oct to Dec,December to April,270,kidneybeans
Panchagar,Kharif 2,Barbati,373,20.75,67.54,20.05,5.75,25.0,20.0,30,72.5,85,60,154.21843434343435,3.222520107,Sep,Oct to Dec,December to April,1202,kidneybeans
Patuakhali,Kharif 2,Barbati,85,20.75,67.54,20.05,5.75,25.0,20.0,30,72.5,85,60,207.8076923076923,1.141176471,Sep,Oct to Dec,December to April,97,kidneybeans
