District,Season,Crop Name,Area,N,P,K,ph,Avg Temp,Min Temp,Max Temp,Avg Humidity,Min Relative Humidity,Max Relative Humidity,Rainfall,AP Ratio,Transplant,Growth,Harvest,Production,Crop_Label_22
Kishoreganj,Kharif 2,Arhar,0,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,181.08838383838383,2.518413598,Aug,Sep to Oct,Nov,0,pigeonpeas
Kurigram,Kharif 2,Arhar,61,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,179.6013888888889,0.2950819672,Aug,Sep to Oct,Nov,18,pigeonpeas
Kushtia,Kharif 2,Arhar,91,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,129.44444444444446,0.4725274725,Aug,Sep to Oct,Nov,43,pigeonpeas
Lakshmipur,Kharif 2,Arhar,14,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,185.75631313131316,0.1428571429,Aug,Sep to Oct,Nov,2,pigeonpeas
Lalmonirhat,Kharif 2,Arhar,7,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,179.6013888888889,0.1428571429,Aug,Sep to Oct,Nov,1,pigeonpeas
Madaripur,Kharif 2,Arhar,0,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,160.41666666666666,2.518413598,Aug,Sep to Oct,Nov,0,pigeonpeas
Magura,Kharif 2,Arhar,11,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,134.2247474747475,0.2727272727,Aug,Sep to Oct,Nov,3,pigeonpeas
Manikganj,Kharif 2,Arhar,0,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,169.94262295081967,2.518413598,Aug,Sep to Oct,Nov,0,pigeonpeas
Meherpur,Kharif 2,Arhar,16,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,129.44444444444446,0.375,Aug,Sep to Oct,Nov,6,pigeonpeas
Moulvibazar,Kharif 2,Arhar,26,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,333.72557471264366,0.2692307692,Aug,Sep to Oct,Nov,7,pigeonpeas
Munshiganj,Kharif 2,Arhar,12,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,169.94262295081967,0.25,Aug,Sep to Oct,Nov,3,pigeonpeas
Mymensingh,Kharif 2,Arhar,0,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,181.08838383838383,2.518413598,Aug,Sep to Oct,Nov,0,pigeonpeas
Naogaon,Kharif 2,Arhar,132,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,124.92,0.4166666667,Aug,Sep to Oct,Nov,55,pigeonpeas
Narail,Kharif 2,Arhar,0,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,134.2247474747475,2.518413598,Aug,Sep to Oct,Nov,0,pigeonpeas
Narayanganj,Kharif 2,Arhar,0,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,169.94262295081967,2.518413598,Aug,Sep to Oct,Nov,0,pigeonpeas
Narsingdi,Kharif 2,Arhar,0,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,169.94262295081967,2.518413598,Aug,Sep to Oct,Nov,0,pigeonpeas
Natore,Kharif 2,Arhar,15,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,124.92,0.2,Aug,Sep to Oct,Nov,3,pigeonpeas
Netrokona,Kharif 2,Arhar,8,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,181.08838383838383,0.375,Aug,Sep to Oct,Nov,3,pigeonpeas
Nilphamari,Kharif 2,Arhar,0,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,179.6013888888889,2.518413598,Aug,Sep to Oct,Nov,0,pigeonpeas
Noakhali,Kharif 2,Arhar,40,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,185.75631313131316,0.25,Aug,Sep to Oct,Nov,10,pigeonpeas
Pabna,Kharif 2,Arhar,7,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,124.92,0.7142857143,Aug,Sep to Oct,Nov,5,pigeonpeas
Panchagar,Kharif 2,Arhar,0,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,154.21843434343435,2.518413598,Aug,Sep to Oct,Nov,0,pigeonpeas
Patuakhali,Kharif 2,Arhar,0,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,207.8076923076923,2.518413598,Aug,Sep to Oct,Nov,0,pigeonpeas
Pirojpur,Kharif 2,Arhar,0,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,175.42564102564103,2.518413598,Aug,Sep to Oct,Nov,0,pigeonpeas
Rajbari,Kharif 2,Arhar,33,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,155.864898989899,0.2727272727,Aug,Sep to Oct,Nov,9,pigeonpeas
Rajshahi,Kharif 2,Arhar,6,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,124.92,0.1666666667,Aug,Sep to Oct,Nov,1,pigeonpeas
Rangamati,Kharif 2,Arhar,151,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,204.11111111111111,0.5298013245,Aug,Sep to Oct,Nov,80,pigeonpeas
Rangpur,Kharif 2,Arhar,83,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,179.6013888888889,0.734939759,Aug,Sep to Oct,Nov,61,pigeonpeas
Satkhira,Kharif 2,Arhar,0,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,140.35353535353536,2.518413598,Aug,Sep to Oct,Nov,0,pigeonpeas
Shariatpur,Kharif 2,Arhar,0,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,155.864898989899,2.518413598,Aug,Sep to Oct,Nov,0,pigeonpeas
Sherpur,Kharif 2,Arhar,8,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,181.08838383838383,0.375,Aug,Sep to Oct,Nov,3,pigeonpeas
Sirajganj,Kharif 2,Arhar,0,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,142.85416666666666,2.518413598,Aug,Sep to Oct,Nov,0,pigeonpeas
Sunamganj,Kharif 2,Arhar,0,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,333.72557471264366,2.518413598,Aug,Sep to Oct,Nov,0,pigeonpeas
Sylhet,Kharif 2,Arhar,0,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,333.72557471264366,2.518413598,Aug,Sep to Oct,Nov,0,pigeonpeas
Tangail,Kharif 2,Arhar,3,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,153.4104938271605,0.0,Aug,Sep to Oct,Nov,0,pigeonpeas
Thakurgaon,Kharif 2,Arhar,40,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,154.21843434343435,0.35,Aug,Sep to Oct,Nov,14,pigeonpeas
Bagerhat,Kharif 1,Aus,14355,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,144.96843434343435,1.118843608,March,April to july,Aug,16061,rice
Bandarban,Kharif 1,Aus,30323,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,243.94444444444449,0.80681331,March,April to july,Aug,24465,rice
Barguna,Kharif 1,Aus,136821,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,207.8076923076923,1.023665958,March,April to july,Aug,140059,rice
Barishal,Kharif 1,Aus,44719,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,175.42564102564103,0.7564793488,March,April to july,Aug,33829,rice
Bhola,Kharif 1,Aus,225181,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,185.23090277777777,0.7846976432,March,April to july,Aug,176699,rice
Bogura,Kharif 1,Aus,79878,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,142.85416666666666,0.9793184607,March,April to july,Aug,78226,rice
Brahmanbaria,Kharif 1,Aus,28171,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,185.75631313131316,1.044016897,March,April to july,Aug,29411,rice
Chandpur,Kharif 1,Aus,26157,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,168.796875,1.04304775,March,April to july,Aug,27283,rice
Chapai Nawabganj,Kharif 1,Aus,112725,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,124.92,1.093138168,March,April to july,Aug,123224,rice
Chattogram,Kharif 1,Aus,87232,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,243.94444444444449,1.168241012,March,April to july,Aug,101908,rice
Chuadanga,Kharif 1,Aus,105578,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,129.44444444444446,1.08818125,March,April to july,Aug,114888,rice
CoxsBazar,Kharif 1,Aus,7479,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,303.40277777777777,1.064447119,March,April to july,Aug,7961,rice
Cumilla,Kharif 1,Aus,194395,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,185.75631313131316,0.9509400962,March,April to july,Aug,184858,rice
Dhaka,Kharif 1,Aus,1454,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,169.94262295081967,0.7902338377,March,April to july,Aug,1149,rice
Dinajpur,Kharif 1,Aus,28663,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,154.21843434343435,0.8469804277,March,April to july,Aug,24277,rice
Faridpur,Kharif 1,Aus,21437,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,155.864898989899,0.6256938937,March,April to july,Aug,13413,rice
Feni,Kharif 1,Aus,27313,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,248.1727642276423,0.8943726431,March,April to july,Aug,24428,rice
Gaibandha,Kharif 1,Aus,34902,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,179.6013888888889,0.8496074724,March,April to july,Aug,29653,rice
Gazipur,Kharif 1,Aus,3943,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,169.94262295081967,1.305351255,March,April to july,Aug,5147,rice
Gopalganj,Kharif 1,Aus,9664,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,155.864898989899,1.432326159,March,April to july,Aug,13842,rice
Habiganj,Kharif 1,Aus,191786,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,333.72557471264366,1.085219985,March,April to july,Aug,208130,rice
Jamalpur,Kharif 1,Aus,9975,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,181.08838383838383,0.9179949875,March,April to july,Aug,9157,rice
Jashore,Kharif 1,Aus,41981,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,134.2247474747475,1.262070937,March,April to july,Aug,52983,rice
Jhallokati,Kharif 1,Aus,39679,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,175.42564102564103,1.070692306,March,April to july,Aug,42484,rice
Jhenaidah,Kharif 1,Aus,87423,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,134.2247474747475,1.223591046,March,April to july,Aug,106970,rice
Joypurhat,Kharif 1,Aus,1038,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,142.85416666666666,0.9441233141,March,April to july,Aug,980,rice
Khagrachari,Kharif 1,Aus,11154,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,204.11111111111111,1.009144701,March,April to july,Aug,11256,rice
Khulna,Kharif 1,Aus,9017,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,144.96843434343435,0.5480758567,March,April to july,Aug,4942,rice
Kishoreganj,Kharif 1,Aus,66014,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,181.08838383838383,1.050216621,March,April to july,Aug,69329,rice
Kurigram,Kharif 1,Aus,16357,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,179.6013888888889,0.8437977624,March,April to july,Aug,13802,rice
Kushtia,Kharif 1,Aus,67774,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,129.44444444444446,1.167424086,March,April to july,Aug,79121,rice
Lakshmipur,Kharif 1,Aus,80238,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,185.75631313131316,0.8856152945,March,April to july,Aug,71060,rice
Lalmonirhat,Kharif 1,Aus,27851,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,179.6013888888889,1.01267459,March,April to july,Aug,28204,rice
Madaripur,Kharif 1,Aus,4854,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,160.41666666666666,0.6847960445,March,April to july,Aug,3324,rice
Magura,Kharif 1,Aus,14520,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,134.2247474747475,0.8349173554,March,April to july,Aug,12123,rice
Manikganj,Kharif 1,Aus,8158,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,169.94262295081967,0.8540083354,March,April to july,Aug,6967,rice
Meherpur,Kharif 1,Aus,51464,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,129.44444444444446,1.24450101,March,April to july,Aug,64047,rice
Moulvibazar,Kharif 1,Aus,129959,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,333.72557471264366,1.211181988,March,April to july,Aug,157404,rice
Munshiganj,Kharif 1,Aus,447,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,169.94262295081967,0.8970917226,March,April to july,Aug,401,rice
Mymensingh,Kharif 1,Aus,58364,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,181.08838383838383,0.9350627099,March,April to july,Aug,54574,rice
Naogaon,Kharif 1,Aus,158927,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,124.92,1.077677173,March,April to july,Aug,171272,rice
Narail,Kharif 1,Aus,22828,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,134.2247474747475,0.8399334151,March,April to july,Aug,19174,rice
Narayanganj,Kharif 1,Aus,6054,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,169.94262295081967,0.9326065411,March,April to july,Aug,5646,rice
Narsingdi,Kharif 1,Aus,3735,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,169.94262295081967,1.089959839,March,April to july,Aug,4071,rice
Natore,Kharif 1,Aus,24015,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,124.92,1.151405372,March,April to july,Aug,27651,rice
Netrokona,Kharif 1,Aus,3609,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,181.08838383838383,0.9614851759,March,April to july,Aug,3470,rice
Nilphamari,Kharif 1,Aus,4312,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,179.6013888888889,0.8267625232,March,April to july,Aug,3565,rice
Noakhali,Kharif 1,Aus,99075,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,185.75631313131316,0.8683017916,March,April to july,Aug,86027,rice
Pabna,Kharif 1,Aus,59351,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,124.92,0.8480733265,March,April to july,Aug,50334,rice
Panchagar,Kharif 1,Aus,6020,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,154.21843434343435,1.027408638,March,April to july,Aug,6185,rice
Patuakhali,Kharif 1,Aus,83287,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,207.8076923076923,1.017097506,March,April to july,Aug,84711,rice
Pirojpur,Kharif 1,Aus,33909,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,175.42564102564103,0.948538736,March,April to july,Aug,32164,rice
Rajbari,Kharif 1,Aus,6411,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,155.864898989899,0.6995788489,March,April to july,Aug,4485,rice
Rajshahi,Kharif 1,Aus,108931,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,124.92,1.151600554,March,April to july,Aug,125445,rice
Rangamati,Kharif 1,Aus,14523,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,204.11111111111111,0.6259725952,March,April to july,Aug,9091,rice
Rangpur,Kharif 1,Aus,63967,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,179.6013888888889,1.11011928,March,April to july,Aug,71011,rice
Satkhira,Kharif 1,Aus,19706,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,140.35353535353536,1.143306607,March,April to july,Aug,22530,rice
Shariatpur,Kharif 1,Aus,30842,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,155.864898989899,0.9831074509,March,April to july,Aug,30321,rice
Sherpur,Kharif 1,Aus,12847,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,181.08838383838383,0.948859656,March,April to july,Aug,12190,rice
Sirajganj,Kharif 1,Aus,25932,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,142.85416666666666,1.043884004,March,April to july,Aug,27070,rice
Sunamganj,Kharif 1,Aus,50522,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,333.72557471264366,1.088654448,March,April to july,Aug,55001,rice
Sylhet,Kharif 1,Aus,183424,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,333.72557471264366,1.07249324,March,April to july,Aug,196721,rice
Tangail,Kharif 1,Aus,2964,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,153.4104938271605,0.866734143,March,April to july,Aug,2569,rice
Thakurgaon,Kharif 1,Aus,61148,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,154.21843434343435,1.07875973,March,April to july,Aug,65964,rice
Bagerhat,Rabi,Banana,2077,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,144.96843434343435,4.158401541,Jan,Jan to Jan,Jan,8637,banana
Bandarban,Rabi,Banana,3830,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,243.94444444444449,4.812010444,Jan,Jan to Jan,Jan,18430,banana
Barguna,Rabi,Banana,305,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,207.8076923076923,4.580327869,Jan,Jan to Jan,Jan,1397,banana
Barishal,Rabi,Banana,1760,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,175.42564102564103,3.284659091,Jan,Jan to Jan,Jan,5781,banana
Bhola,Rabi,Banana,563,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,185.23090277777777,3.621669627,Jan,Jan to Jan,Jan,2039,banana
Bogura,Rabi,Banana,2572,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,142.85416666666666,7.9062986,Jan,Jan to Jan,Jan,20335,banana
Brahmanbaria,Rabi,Banana,269,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,185.75631313131316,3.828996283,Jan,Jan to Jan,Jan,1030,banana
Chandpur,Rabi,Banana,990,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,168.796875,5.182828283,Jan,Jan to Jan,Jan,5131,banana
Chapai Nawabganj,Rabi,Banana,419,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,124.92,8.102625298,Jan,Jan to Jan,Jan,3395,banana
Chattogram,Rabi,Banana,2961,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,243.94444444444449,4.901384667,Jan,Jan to Jan,Jan,14513,banana
Chuadanga,Rabi,Banana,1813,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,129.44444444444446,9.927744071,Jan,Jan to Jan,Jan,17999,banana
CoxsBazar,Rabi,Banana,854,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,303.40277777777777,2.710772834,Jan,Jan to Jan,Jan,2315,banana
Cumilla,Rabi,Banana,849,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,185.75631313131316,4.628975265,Jan,Jan to Jan,Jan,3930,banana
Dhaka,Rabi,Banana,588,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,169.94262295081967,6.930272109,Jan,Jan to Jan,Jan,4075,banana
Dinajpur,Rabi,Banana,2772,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,154.21843434343435,10.43001443,Jan,Jan to Jan,Jan,28912,banana
Faridpur,Rabi,Banana,202,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,155.864898989899,3.089108911,Jan,Jan to Jan,Jan,624,banana
Feni,Rabi,Banana,483,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,248.1727642276423,4.461697723,Jan,Jan to Jan,Jan,2155,banana
Gaibandha,Rabi,Banana,3459,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,179.6013888888889,18.04191963,Jan,Jan to Jan,Jan,62407,banana
Gazipur,Rabi,Banana,1499,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,169.94262295081967,6.112741828,Jan,Jan to Jan,Jan,9163,banana
Gopalganj,Rabi,Banana,909,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,155.864898989899,5.922992299,Jan,Jan to Jan,Jan,5384,banana
Habiganj,Rabi,Banana,279,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,333.72557471264366,2.777777778,Jan,Jan to Jan,Jan,775,banana
Jamalpur,Rabi,Banana,1324,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,181.08838383838383,5.530966767,Jan,Jan to Jan,Jan,7323,banana
Jashore,Rabi,Banana,1973,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,134.2247474747475,5.144450076,Jan,Jan to Jan,Jan,10150,banana
Jhallokati,Rabi,Banana,2910,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,175.42564102564103,3.264604811,Jan,Jan to Jan,Jan,9500,banana
Jhenaidah,Rabi,Banana,8152,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,134.2247474747475,6.176521099,Jan,Jan to Jan,Jan,50351,banana
Joypurhat,Rabi,Banana,416,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,142.85416666666666,7.34375,Jan,Jan to Jan,Jan,3055,banana
Khagrachari,Rabi,Banana,7462,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,204.11111111111111,3.610024122,Jan,Jan to Jan,Jan,26938,banana
Khulna,Rabi,Banana,305,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,144.96843434343435,16.79672131,Jan,Jan to Jan,Jan,5123,banana
Kishoreganj,Rabi,Banana,1536,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,181.08838383838383,7.524088542,Jan,Jan to Jan,Jan,11557,banana
Kurigram,Rabi,Banana,520,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,179.6013888888889,10.18461538,Jan,Jan to Jan,Jan,5296,banana
Kushtia,Rabi,Banana,1760,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,129.44444444444446,21.00113636,Jan,Jan to Jan,Jan,36962,banana
Lakshmipur,Rabi,Banana,3250,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,185.75631313131316,3.825230769,Jan,Jan to Jan,Jan,12432,banana
Lalmonirhat,Rabi,Banana,277,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,179.6013888888889,10.83393502,Jan,Jan to Jan,Jan,3001,banana
Madaripur,Rabi,Banana,1584,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,160.41666666666666,7.698863636,Jan,Jan to Jan,Jan,12195,banana
Magura,Rabi,Banana,563,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,134.2247474747475,26.32149201,Jan,Jan to Jan,Jan,14819,banana
Manikganj,Rabi,Banana,601,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,169.94262295081967,3.271214642,Jan,Jan to Jan,Jan,1966,banana
Meherpur,Rabi,Banana,2432,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,129.44444444444446,15.37787829,Jan,Jan to Jan,Jan,37399,banana
Moulvibazar,Rabi,Banana,269,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,333.72557471264366,5.289962825,Jan,Jan to Jan,Jan,1423,banana
Munshiganj,Rabi,Banana,170,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,169.94262295081967,3.805882353,Jan,Jan to Jan,Jan,647,banana
Mymensingh,Rabi,Banana,5325,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,181.08838383838383,6.798122066,Jan,Jan to Jan,Jan,36200,banana
Naogaon,Rabi,Banana,1631,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,124.92,8.50030656,Jan,Jan to Jan,Jan,13864,banana
Narail,Rabi,Banana,638,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,134.2247474747475,6.887147335,Jan,Jan to Jan,Jan,4394,banana
Narayanganj,Rabi,Banana,195,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,169.94262295081967,5.128205128,Jan,Jan to Jan,Jan,1000,banana
Narsingdi,Rabi,Banana,3677,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,169.94262295081967,6.819146043,Jan,Jan to Jan,Jan,25074,banana
Natore,Rabi,Banana,856,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,124.92,16.77570093,Jan,Jan to Jan,Jan,14360,banana
Netrokona,Rabi,Banana,804,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,181.08838383838383,5.706467662,Jan,Jan to Jan,Jan,4588,banana
Nilphamari,Rabi,Banana,439,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,179.6013888888889,8.364464692,Jan,Jan to Jan,Jan,3672,banana
Noakhali,Rabi,Banana,1212,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,185.75631313131316,2.882013201,Jan,Jan to Jan,Jan,3493,banana
Pabna,Rabi,Banana,756,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,124.92,7.35978836,Jan,Jan to Jan,Jan,5564,banana
Panchagar,Rabi,Banana,402,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,154.21843434343435,12.6119403,Jan,Jan to Jan,Jan,5070,banana
Patuakhali,Rabi,Banana,561,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,207.8076923076923,3.360071301,Jan,Jan to Jan,Jan,1885,banana
Pirojpur,Rabi,Banana,2786,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,175.42564102564103,4.829145729,Jan,Jan to Jan,Jan,13454,banana
Rajbari,Rabi,Banana,1071,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,155.864898989899,5.843137255,Jan,Jan to Jan,Jan,6258,banana
Rajshahi,Rabi,Banana,4672,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,124.92,10.23587329,Jan,Jan to Jan,Jan,47822,banana
Rangamati,Rabi,Banana,9230,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,204.11111111111111,4.629902492,Jan,Jan to Jan,Jan,42734,banana
Rangpur,Rabi,Banana,2321,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,179.6013888888889,5.618698837,Jan,Jan to Jan,Jan,13041,banana
Satkhira,Rabi,Banana,995,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,140.35353535353536,6.271356784,Jan,Jan to Jan,Jan,6240,banana
Shariatpur,Rabi,Banana,413,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,155.864898989899,3.784503632,Jan,Jan to Jan,Jan,1563,banana
