District,Season,Crop Name,Area,N,P,K,ph,Avg Temp,Min Temp,Max Temp,Avg Humidity,Min Relative Humidity,Max Relative Humidity,Rainfall,AP Ratio,Transplant,Growth,Harvest,Production
Manikganj,Kharif 2,Arhar,0,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,169.94262295081967,2.518413598,Aug,Sep to Oct,Nov,0
Meherpur,Kharif 2,Arhar,16,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,129.44444444444446,0.375,Aug,Sep to Oct,Nov,6
Moulvibazar,Kharif 2,Arhar,26,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,333.72557471264366,0.2692307692,Aug,Sep to Oct,Nov,7
Munshiganj,Kharif 2,Arhar,12,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,169.94262295081967,0.25,Aug,Sep to Oct,Nov,3
Mymensingh,Kharif 2,Arhar,0,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,181.08838383838383,2.518413598,Aug,Sep to Oct,Nov,0
Naogaon,Kharif 2,Arhar,132,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,124.92,0.4166666667,Aug,Sep to Oct,Nov,55
Narail,Kharif 2,Arhar,0,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,134.2247474747475,2.518413598,Aug,Sep to Oct,Nov,0
Narayanganj,Kharif 2,Arhar,0,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,169.94262295081967,2.518413598,Aug,Sep to Oct,Nov,0
Narsingdi,Kharif 2,Arhar,0,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,169.94262295081967,2.518413598,Aug,Sep to Oct,Nov,0
Natore,Kharif 2,Arhar,15,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,124.92,0.2,Aug,Sep to Oct,Nov,3
Netrokona,Kharif 2,Arhar,8,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,181.08838383838383,0.375,Aug,Sep to Oct,Nov,3
Nilphamari,Kharif 2,Arhar,0,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,179.6013888888889,2.518413598,Aug,Sep to Oct,Nov,0
Noakhali,Kharif 2,Arhar,40,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,185.75631313131314,0.25,Aug,Sep to Oct,Nov,10
Pabna,Kharif 2,Arhar,7,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,124.92,0.7142857143,Aug,Sep to Oct,Nov,5
Panchagar,Kharif 2,Arhar,0,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,154.21843434343435,2.518413598,Aug,Sep to Oct,Nov,0
Patuakhali,Kharif 2,Arhar,0,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,207.8076923076923,2.518413598,Aug,Sep to Oct,Nov,0
Pirojpur,Kharif 2,Arhar,0,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,175.42564102564103,2.518413598,Aug,Sep to Oct,Nov,0
Rajbari,Kharif 2,Arhar,33,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,155.864898989899,0.2727272727,Aug,Sep to Oct,Nov,9
Rajshahi,Kharif 2,Arhar,6,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,124.92,0.1666666667,Aug,Sep to Oct,Nov,1
Rangamati,Kharif 2,Arhar,151,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,204.11111111111111,0.5298013245,Aug,Sep to Oct,Nov,80
Rangpur,Kharif 2,Arhar,83,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,179.6013888888889,0.734939759,Aug,Sep to Oct,Nov,61
Satkhira,Kharif 2,Arhar,0,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,140.35353535353536,2.518413598,Aug,Sep to Oct,Nov,0
Shariatpur,Kharif 2,Arhar,0,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,155.864898989899,2.518413598,Aug,Sep to Oct,Nov,0
Sherpur,Kharif 2,Arhar,8,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,181.08838383838383,0.375,Aug,Sep to Oct,Nov,3
Sirajganj,Kharif 2,Arhar,0,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,142.85416666666666,2.518413598,Aug,Sep to Oct,Nov,0
Sunamganj,Kharif 2,Arhar,0,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,333.72557471264366,2.518413598,Aug,Sep to Oct,Nov,0
Sylhet,Kharif 2,Arhar,0,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,333.72557471264366,2.518413598,Aug,Sep to Oct,Nov,0
Tangail,Kharif 2,Arhar,3,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,153.4104938271605,0.0,Aug,Sep to Oct,Nov,0
Thakurgaon,Kharif 2,Arhar,40,20.73,67.73,20.29,5.79,28.0,26.0,30,35.0,50,20,154.21843434343435,0.35,Aug,Sep to Oct,Nov,14
Bagerhat,Kharif 1,Aus,14355,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,144.96843434343435,1.118843608,March,April to july,Aug,16061
Bandarban,Kharif 1,Aus,30323,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,243.94444444444446,0.80681331,March,April to july,Aug,24465
Barguna,Kharif 1,Aus,136821,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,207.8076923076923,1.023665958,March,April to july,Aug,140059
Barishal,Kharif 1,Aus,44719,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,175.42564102564103,0.7564793488,March,April to july,Aug,33829
Bhola,Kharif 1,Aus,225181,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,185.23090277777777,0.7846976432,March,April to july,Aug,176699
Bogura,Kharif 1,Aus,79878,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,142.85416666666666,0.9793184607,March,April to july,Aug,78226
Brahmanbaria,Kharif 1,Aus,28171,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,185.75631313131314,1.044016897,March,April to july,Aug,29411
Chandpur,Kharif 1,Aus,26157,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,168.796875,1.04304775,March,April to july,Aug,27283
Chapai Nawabganj,Kharif 1,Aus,112725,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,124.92,1.093138168,March,April to july,Aug,123224
Chattogram,Kharif 1,Aus,87232,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,243.94444444444446,1.168241012,March,April to july,Aug,101908
Chuadanga,Kharif 1,Aus,105578,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,129.44444444444446,1.08818125,March,April to july,Aug,114888
CoxsBazar,Kharif 1,Aus,7479,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,303.40277777777777,1.064447119,March,April to july,Aug,7961
Cumilla,Kharif 1,Aus,194395,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,185.75631313131314,0.9509400962,March,April to july,Aug,184858
Dhaka,Kharif 1,Aus,1454,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,169.94262295081967,0.7902338377,March,April to july,Aug,1149
Dinajpur,Kharif 1,Aus,28663,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,154.21843434343435,0.8469804277,March,April to july,Aug,24277
Faridpur,Kharif 1,Aus,21437,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,155.864898989899,0.6256938937,March,April to july,Aug,13413
Feni,Kharif 1,Aus,27313,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,248.1727642276423,0.8943726431,March,April to july,Aug,24428
Gaibandha,Kharif 1,Aus,34902,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,179.6013888888889,0.8496074724,March,April to july,Aug,29653
Gazipur,Kharif 1,Aus,3943,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,169.94262295081967,1.305351255,March,April to july,Aug,5147
Gopalganj,Kharif 1,Aus,9664,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,155.864898989899,1.432326159,March,April to july,Aug,13842
Habiganj,Kharif 1,Aus,191786,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,333.72557471264366,1.085219985,March,April to july,Aug,208130
Jamalpur,Kharif 1,Aus,9975,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,181.08838383838383,0.9179949875,March,April to july,Aug,9157
Jashore,Kharif 1,Aus,41981,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,134.2247474747475,1.262070937,March,April to july,Aug,52983
Jhallokati,Kharif 1,Aus,39679,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,175.42564102564103,1.070692306,March,April to july,Aug,42484
Jhenaidah,Kharif 1,Aus,87423,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,134.2247474747475,1.223591046,March,April to july,Aug,106970
Joypurhat,Kharif 1,Aus,1038,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,142.85416666666666,0.9441233141,March,April to july,Aug,980
Khagrachari,Kharif 1,Aus,11154,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,204.11111111111111,1.009144701,March,April to july,Aug,11256
Khulna,Kharif 1,Aus,9017,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,144.96843434343435,0.5480758567,March,April to july,Aug,4942
Kishoreganj,Kharif 1,Aus,66014,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,181.08838383838383,1.050216621,March,April to july,Aug,69329
Kurigram,Kharif 1,Aus,16357,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,179.6013888888889,0.8437977624,March,April to july,Aug,13802
Kushtia,Kharif 1,Aus,67774,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,129.44444444444446,1.167424086,March,April to july,Aug,79121
Lakshmipur,Kharif 1,Aus,80238,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,185.75631313131314,0.8856152945,March,April to july,Aug,71060
Lalmonirhat,Kharif 1,Aus,27851,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,179.6013888888889,1.01267459,March,April to july,Aug,28204
Madaripur,Kharif 1,Aus,4854,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,160.41666666666666,0.6847960445,March,April to july,Aug,3324
Magura,Kharif 1,Aus,14520,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,134.2247474747475,0.8349173554,March,April to july,Aug,12123
Manikganj,Kharif 1,Aus,8158,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,169.94262295081967,0.8540083354,March,April to july,Aug,6967
Meherpur,Kharif 1,Aus,51464,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,129.44444444444446,1.24450101,March,April to july,Aug,64047
Moulvibazar,Kharif 1,Aus,129959,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,333.72557471264366,1.211181988,March,April to july,Aug,157404
Munshiganj,Kharif 1,Aus,447,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,169.94262295081967,0.8970917226,March,April to july,Aug,401
Mymensingh,Kharif 1,Aus,58364,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,181.08838383838383,0.9350627099,March,April to july,Aug,54574
Naogaon,Kharif 1,Aus,158927,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,124.92,1.077677173,March,April to july,Aug,171272
Narail,Kharif 1,Aus,22828,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,134.2247474747475,0.8399334151,March,April to july,Aug,19174
Narayanganj,Kharif 1,Aus,6054,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,169.94262295081967,0.9326065411,March,April to july,Aug,5646
Narsingdi,Kharif 1,Aus,3735,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,169.94262295081967,1.089959839,March,April to july,Aug,4071
Natore,Kharif 1,Aus,24015,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,124.92,1.151405372,March,April to july,Aug,27651
Netrokona,Kharif 1,Aus,3609,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,181.08838383838383,0.9614851759,March,April to july,Aug,3470
Nilphamari,Kharif 1,Aus,4312,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,179.6013888888889,0.8267625232,March,April to july,Aug,3565
Noakhali,Kharif 1,Aus,99075,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,185.75631313131314,0.8683017916,March,April to july,Aug,86027
Pabna,Kharif 1,Aus,59351,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,124.92,0.8480733265,March,April to july,Aug,50334
Panchagar,Kharif 1,Aus,6020,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,154.21843434343435,1.027408638,March,April to july,Aug,6185
Patuakhali,Kharif 1,Aus,83287,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,207.8076923076923,1.017097506,March,April to july,Aug,84711
Pirojpur,Kharif 1,Aus,33909,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,175.42564102564103,0.948538736,March,April to july,Aug,32164
Rajbari,Kharif 1,Aus,6411,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,155.864898989899,0.6995788489,March,April to july,Aug,4485
Rajshahi,Kharif 1,Aus,108931,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,124.92,1.151600554,March,April to july,Aug,125445
Rangamati,Kharif 1,Aus,14523,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,204.11111111111111,0.6259725952,March,April to july,Aug,9091
Rangpur,Kharif 1,Aus,63967,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,179.6013888888889,1.11011928,March,April to july,Aug,71011
Satkhira,Kharif 1,Aus,19706,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,140.35353535353536,1.143306607,March,April to july,Aug,22530
Shariatpur,Kharif 1,Aus,30842,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,155.864898989899,0.9831074509,March,April to july,Aug,30321
Sherpur,Kharif 1,Aus,12847,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,181.08838383838383,0.948859656,March,April to july,Aug,12190
Sirajganj,Kharif 1,Aus,25932,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,142.85416666666666,1.043884004,March,April to july,Aug,27070
Sunamganj,Kharif 1,Aus,50522,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,333.72557471264366,1.088654448,March,April to july,Aug,55001
Sylhet,Kharif 1,Aus,183424,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,333.72557471264366,1.07249324,March,April to july,Aug,196721
Tangail,Kharif 1,Aus,2964,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,153.4104938271605,0.866734143,March,April to july,Aug,2569
Thakurgaon,Kharif 1,Aus,61148,79.89,47.58,39.87,6.43,26.0,12.0,40,72.5,85,60,154.21843434343435,1.07875973,March,April to july,Aug,65964
Bagerhat,Rabi,Banana,2077,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,144.96843434343435,4.158401541,Jan,Jan to Jan,Jan,8637
Bandarban,Rabi,Banana,3830,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,243.94444444444446,4.812010444,Jan,Jan to Jan,Jan,18430
Barguna,Rabi,Banana,305,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,207.8076923076923,4.580327869,Jan,Jan to Jan,Jan,1397
Barishal,Rabi,Banana,1760,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,175.42564102564103,3.284659091,Jan,Jan to Jan,Jan,5781
Bhola,Rabi,Banana,563,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,185.23090277777777,3.621669627,Jan,Jan to Jan,Jan,2039
Bogura,Rabi,Banana,2572,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,142.85416666666666,7.9062986,Jan,Jan to Jan,Jan,20335
Brahmanbaria,Rabi,Banana,269,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,185.75631313131314,3.828996283,Jan,Jan to Jan,Jan,1030
Chandpur,Rabi,Banana,990,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,168.796875,5.182828283,Jan,Jan to Jan,Jan,5131
Chapai Nawabganj,Rabi,Banana,419,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,124.92,8.102625298,Jan,Jan to Jan,Jan,3395
Chattogram,Rabi,Banana,2961,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,243.94444444444446,4.901384667,Jan,Jan to Jan,Jan,14513
Chuadanga,Rabi,Banana,1813,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,129.44444444444446,9.927744071,Jan,Jan to Jan,Jan,17999
CoxsBazar,Rabi,Banana,854,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,303.40277777777777,2.710772834,Jan,Jan to Jan,Jan,2315
Cumilla,Rabi,Banana,849,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,185.75631313131314,4.628975265,Jan,Jan to Jan,Jan,3930
Dhaka,Rabi,Banana,588,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,169.94262295081967,6.930272109,Jan,Jan to Jan,Jan,4075
Dinajpur,Rabi,Banana,2772,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,154.21843434343435,10.43001443,Jan,Jan to Jan,Jan,28912
Faridpur,Rabi,Banana,202,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,155.864898989899,3.089108911,Jan,Jan to Jan,Jan,624
Feni,Rabi,Banana,483,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,248.1727642276423,4.461697723,Jan,Jan to Jan,Jan,2155
Gaibandha,Rabi,Banana,3459,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,179.6013888888889,18.04191963,Jan,Jan to Jan,Jan,62407
Gazipur,Rabi,Banana,1499,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,169.94262295081967,6.112741828,Jan,Jan to Jan,Jan,9163
Gopalganj,Rabi,Banana,909,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,155.864898989899,5.922992299,Jan,Jan to Jan,Jan,5384
Habiganj,Rabi,Banana,279,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,333.72557471264366,2.777777778,Jan,Jan to Jan,Jan,775
Jamalpur,Rabi,Banana,1324,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,181.08838383838383,5.530966767,Jan,Jan to Jan,Jan,7323
Jashore,Rabi,Banana,1973,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,134.2247474747475,5.144450076,Jan,Jan to Jan,Jan,10150
Jhallokati,Rabi,Banana,2910,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,175.42564102564103,3.264604811,Jan,Jan to Jan,Jan,9500
Jhenaidah,Rabi,Banana,8152,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,134.2247474747475,6.176521099,Jan,Jan to Jan,Jan,50351
Joypurhat,Rabi,Banana,416,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,142.85416666666666,7.34375,Jan,Jan to Jan,Jan,3055
Khagrachari,Rabi,Banana,7462,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,204.11111111111111,3.610024122,Jan,Jan to Jan,Jan,26938
Khulna,Rabi,Banana,305,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,144.96843434343435,16.79672131,Jan,Jan to Jan,Jan,5123
Kishoreganj,Rabi,Banana,1536,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,181.08838383838383,7.524088542,Jan,Jan to Jan,Jan,11557
Kurigram,Rabi,Banana,520,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,179.6013888888889,10.18461538,Jan,Jan to Jan,Jan,5296
Kushtia,Rabi,Banana,1760,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,129.44444444444446,21.00113636,Jan,Jan to Jan,Jan,36962
Lakshmipur,Rabi,Banana,3250,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,185.75631313131314,3.825230769,Jan,Jan to Jan,Jan,12432
Lalmonirhat,Rabi,Banana,277,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,179.6013888888889,10.83393502,Jan,Jan to Jan,Jan,3001
Madaripur,Rabi,Banana,1584,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,160.41666666666666,7.698863636,Jan,Jan to Jan,Jan,12195
Magura,Rabi,Banana,563,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,134.2247474747475,26.32149201,Jan,Jan to Jan,Jan,14819
Manikganj,Rabi,Banana,601,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,169.94262295081967,3.271214642,Jan,Jan to Jan,Jan,1966
Meherpur,Rabi,Banana,2432,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,129.44444444444446,15.37787829,Jan,Jan to Jan,Jan,37399
Moulvibazar,Rabi,Banana,269,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,333.72557471264366,5.289962825,Jan,Jan to Jan,Jan,1423
Munshiganj,Rabi,Banana,170,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,169.94262295081967,3.805882353,Jan,Jan to Jan,Jan,647
Mymensingh,Rabi,Banana,5325,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,181.08838383838383,6.798122066,Jan,Jan to Jan,Jan,36200
Naogaon,Rabi,Banana,1631,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,124.92,8.50030656,Jan,Jan to Jan,Jan,13864
Narail,Rabi,Banana,638,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,134.2247474747475,6.887147335,Jan,Jan to Jan,Jan,4394
Narayanganj,Rabi,Banana,195,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,169.94262295081967,5.128205128,Jan,Jan to Jan,Jan,1000
Narsingdi,Rabi,Banana,3677,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,169.94262295081967,6.819146043,Jan,Jan to Jan,Jan,25074
Natore,Rabi,Banana,856,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,124.92,16.77570093,Jan,Jan to Jan,Jan,14360
Netrokona,Rabi,Banana,804,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,181.08838383838383,5.706467662,Jan,Jan to Jan,Jan,4588
Nilphamari,Rabi,Banana,439,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,179.6013888888889,8.364464692,Jan,Jan to Jan,Jan,3672
Noakhali,Rabi,Banana,1212,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,185.75631313131314,2.882013201,Jan,Jan to Jan,Jan,3493
Pabna,Rabi,Banana,756,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,124.92,7.35978836,Jan,Jan to Jan,Jan,5564
Panchagar,Rabi,Banana,402,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,154.21843434343435,12.6119403,Jan,Jan to Jan,Jan,5070
Patuakhali,Rabi,Banana,561,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,207.8076923076923,3.360071301,Jan,Jan to Jan,Jan,1885
Pirojpur,Rabi,Banana,2786,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,175.42564102564103,4.829145729,Jan,Jan to Jan,Jan,13454
Rajbari,Rabi,Banana,1071,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,155.864898989899,5.843137255,Jan,Jan to Jan,Jan,6258
Rajshahi,Rabi,Banana,4672,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,124.92,10.23587329,Jan,Jan to Jan,Jan,47822
Rangamati,Rabi,Banana,9230,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,204.11111111111111,4.629902492,Jan,Jan to Jan,Jan,42734
Rangpur,Rabi,Banana,2321,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,179.6013888888889,5.618698837,Jan,Jan to Jan,Jan,13041
Satkhira,Rabi,Banana,995,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,140.35353535353536,6.271356784,Jan,Jan to Jan,Jan,6240
Shariatpur,Rabi,Banana,413,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,155.864898989899,3.784503632,Jan,Jan to Jan,Jan,1563
Sherpur,Rabi,Banana,623,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,181.08838383838383,5.585874799,Jan,Jan to Jan,Jan,3480
Sirajganj,Rabi,Banana,583,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,142.85416666666666,7.468267581,Jan,Jan to Jan,Jan,4354
Sunamganj,Rabi,Banana,325,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,333.72557471264366,5.996923077,Jan,Jan to Jan,Jan,1949
Sylhet,Rabi,Banana,855,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,333.72557471264366,3.907602339,Jan,Jan to Jan,Jan,3341
Tangail,Rabi,Banana,11391,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,153.4104938271605,7.752962865,Jan,Jan to Jan,Jan,88314
Thakurgaon,Rabi,Banana,1161,100.23,82.01,50.05,5.98,25.0,15.0,35,80.0,85,75,154.21843434343435,5.043066322,Jan,Jan to Jan,Jan,5855
Bagerhat,Kharif 2,Barbati,457,20.75,67.54,20.05,5.75,25.0,20.0,30,72.5,85,60,144.96843434343435,1.192560175,Sep,Oct to Dec,December to April,545
Bandarban,Kharif 2,Barbati,318,20.75,67.54,20.05,5.75,25.0,20.0,30,72.5,85,60,243.94444444444446,1.301886792,Sep,Oct to Dec,December to April,414
Barguna,Kharif 2,Barbati,89,20.75,67.54,20.05,5.75,25.0,20.0,30,72.5,85,60,207.8076923076923,1.449438202,Sep,Oct to Dec,December to April,129
Barishal,Kharif 2,Barbati,325,20.75,67.54,20.05,5.75,25.0,20.0,30,72.5,85,60,175.42564102564103,1.347692308,Sep,Oct to Dec,December to April,438
Bhola,Kharif 2,Barbati,243,20.75,67.54,20.05,5.75,25.0,20.0,30,72.5,85,60,185.23090277777777,1.962962963,Sep,Oct to Dec,December to April,477
Bogura,Kharif 2,Barbati,296,20.75,67.54,20.05,5.75,25.0,20.0,30,72.5,85,60,142.85416666666666,2.043918919,Sep,Oct to Dec,December to April,605
Brahmanbaria,Kharif 2,Barbati,207,20.75,67.54,20.05,5.75,25.0,20.0,30,72.5,85,60,185.75631313131314,1.555555556,Sep,Oct to Dec,December to April,322
Chandpur,Kharif 2,Barbati,82,20.75,67.54,20.05,5.75,25.0,20.0,30,72.5,85,60,168.796875,0.6463414634,Sep,Oct to Dec,December to April,53
Chapai Nawabganj,Kharif 2,Barbati,85,20.75,67.54,20.05,5.75,25.0,20.0,30,72.5,85,60,124.92,1.117647059,Sep,Oct to Dec,December to April,95
